TextId	ActorName	ActorTalk	Cv	Desc
1	[PlayerName]	这里怎么会有两个电梯操作平台。		
2	布偶熊	这个可不是电梯操作台，你把手放上去看看。		
3	[PlayerName]	嗯？居然弹出页面了。		
4	布偶熊	这是我随手做的新程序，可以创造一个虚拟现实世界供适用者进行射击训练。		
5	布偶熊	按理来说应该放在某个战斗模拟室里，不过具体放哪个还在走流程，所以先放外面等有缘人发现咯。		
6	[PlayerName]	放电梯旁边会不会有人误触？		
7	布偶熊	不用担心这一点，我设定好了，只有特定人士可以激活程序。		
8	[PlayerName]	非常人性化。		
9	[PlayerName]	赞你。		
10	布偶熊	当然，你也在特定人士之列。作为享受这个殊荣的人，有没有兴趣陪我一起测一测这个程序？		
11	[PlayerName]	看来是没有理由拒绝了。		
12	里	布偶熊说的地方应该就是这里。		
13	罗塞塔	嗯，指挥官也在这。		
14	布偶熊	二位，是这里没错。		
15	[PlayerName]	里和罗塞塔，你们这是？		
16	里	布偶熊说有新的战斗模拟训练测试，所以我来了。		
17	罗塞塔	我也是，布偶熊女士邀请我来，路上碰见了里先生。		
18	[PlayerName]	接下来我们需要做什么？		
19	布偶熊	进入程序设计的虚拟空间，挑选自己想要的场地，挑好就自动开始。一次训练需要两个人……		
20	里	我和指挥官一组。		
21	罗塞塔	我也是。		
22	布偶熊	那这么决定，指挥官和我们三个轮流对练，指挥官没意见吧。		
23	[PlayerName]	我没意见。		
24	[PlayerName]	那就开始吧。		
25	[PlayerName]	选择和布偶熊对战。		
26	[PlayerName]	选择和里对战。		
27	[PlayerName]	选择和罗塞塔对战。		
