Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
1	1		1		
2	1		bed_01		
3	1		bed_02		
4	1		bed_03		
5	1		bed_04		
6	1		bed_05		
7	1		bed_06		
8	1		bed_07		
9	1		bed_08		
10	1		bed_09		
11	1		bed_10		
12	1		遮阳伞（收起版）		
13	1		遮阳伞（收起版）		
14	1		遮阳伞（收起版）		
15	1		遮阳伞（收起版）		
16	1		遮阳伞（收起版）		
17	1		遮阳伞（收起版）		
18	1		遮阳伞（收起版）		
19	1		遮阳伞（收起版）		
20	1		遮阳伞（收起版）		
21	1		遮阳伞（收起版）		
22	1		泳圈		
23	1		泳圈		
24	1		泳圈		
25	1		泳圈		
26	1		泳圈		
27	1		泳圈		
28	1		常规椅子		
29	1		常规椅子		
30	1		常规椅子		
31	1		常规椅子		
32	1		常规椅子		
33	1		船只		
34	1		船只		
35	1		船只		
36	1		船只		
37	1		船只		
38	1		船只		
39	1		音响		
40	1		音响		
41	1		气球		
42	1		气球		
43	1		气球		
44	1		气球		
45	1		烧烤架		
46	1		烧烤架		
47	1		烧烤架		
48	1		烧烤架		
49	1		玩具球		
50	1		玩具球		
51	1		玩具球		
52	1		玩具球		
53	1		沙雕的城堡		
54	1		沙雕的城堡		
55	1		沙雕的城堡		
56	1		沙雕的城堡		
57	1		小黄鸭		
58	1		小黄鸭		
59	1		小黄鸭		
60	1		小黄鸭		
61	1		小黄鸭		
62	1		小黄鸭		
63	1		通用空物件		
64	1		躲猫猫临时奶酪		
65	1		躲猫猫临时奶酪		
66	1		躲猫猫临时奶酪		
67	1		躲猫猫临时奶酪		
68	1		躲猫猫临时奶酪		
69	1		躲猫猫临时奶酪		
70	1		躲猫猫临时道具箱		
71	1		躲猫猫临时道具箱		
72	1		躲猫猫临时道具箱		
73	1		躲猫猫临时道具箱		
74	1		躲猫猫临时道具箱		
75	1		躲猫猫临时奶酪		
76	1		躲猫猫临时奶酪		
77	1		躲猫猫临时奶酪		
78	1		躲猫猫临时奶酪		
79	1		躲猫猫临时奶酪		
80	1		躲猫猫临时奶酪		
81	1		躲猫猫临时奶酪		
82	1		躲猫猫临时奶酪		
83	1		躲猫猫临时奶酪		
84	1		躲猫猫临时奶酪		
85	1		躲猫猫临时奶酪		
86	1		躲猫猫临时奶酪		
87	1		躲猫猫临时奶酪		
88	1		躲猫猫临时奶酪		
89	1		躲猫猫临时奶酪		
90	1		躲猫猫临时奶酪		
91	1		躲猫猫临时奶酪		
92	1		躲猫猫临时奶酪		
93	1		躲猫猫临时奶酪		
