TextId	ActorName	ActorTalk	Cv	Desc
1	[PlayerName]	Is this supposed to be part of the movie?		
2	[PlayerName]	(Start watching the videotape)		
3	"""Wanshi"""	Ooh... Gray Raven Commandant... I can sense your presence... No matter where you hide, I'll find you...		
4	[PlayerName]	When did you even record this?		
5	[PlayerName]	Wow, interactive horror. Nice touch.		
6	[PlayerName]	Blink twice if you're being held hostage.		
7	"""Wanshi"""	Don't worry about that. I've already locked onto your signal... No matter how you hide, I'll find you...		
8	[PlayerName]	This is giving me serious classic horror movie vibes...		
9	Terminal	Ring, ring... Ring, ring...		
10	[PlayerName]	Answer the call.		
11	[PlayerName]	Hang up.		
12	"""Wanshi"""	You're the one who threw me in here... It's dark, freezing... my frozen hands clawing to get out... You should come in too... See what it's like... don't you think?		
13	"""Wanshi"""	Don't worry... seven days from now... you won't escape my pursuit...		
14	Terminal	Ring, ring... Ring, ring...		
15	"""Wanshi"""	Ahem... you'd better answer this one, or that ringing's not gonna stop.		
16	[PlayerName]	(Answer.)		
17	"""Wanshi"""	You tossed me into this dark, freezing coffin, and I had to cut down every ghost trying to crawl out just to earn this one call...		
18	"""Wanshi"""	And I'm calling today to ask: When you pushed me in, did you ever think about the consequences? Heh.		
19	"""Wanshi"""	Don't worry... In seven days... you won't escape me ever again...		
20	[PlayerName]	A horror classic remake, huh?		
21	[PlayerName]	Wanshi, don't mess with me like this.		
22	"""Wanshi"""	...I've... finally...		
23	"""Wanshi"""	Found... you...		
24	[PlayerName]	Knew that scene was coming.		
25	[PlayerName]	(Scream dramatically.)		
26	"""Wanshi"""	Come... stay with me... forever...		
27	"""Wanshi"""	Next... I'll drag you into the eternal coffin... where you'll never escape... ugh!		
28	[PlayerName]	Why did you freeze up? Did you fall asleep?		
29	[PlayerName]	Wanshi, are you okay?		
30	"""Wanshi"""	Commandant, I'm stuck.		
31	[PlayerName]	(Check his head.)		
32	[PlayerName]	(Pinch his face.)		
33	"""Wanshi"""	Got me. It's just a projection.		
34	Wanshi	"I'm right here—you got caught by the ""ghost."""		
35	Wanshi	Didn't think I'd trick you that easily.		
36	Wanshi	Did I scare you? I recorded this for the Youth Center's Children's Day event—it's an interactive VR piece. Thought it turned out well, so I wanted to show you.		
37	[PlayerName]	That was terrifying. You got me good.		
38	[PlayerName]	Not even close.		
39	Wanshi	Sorry, I probably should've thought that through better.		
40	[PlayerName]	I'm kidding. I actually thought it was pretty clever.		
41	Wanshi	Then you're my worst audience yet. When I performed this at the Youth Center, even the kids were fighting to answer the phone.		
42	[PlayerName]	"Well, it's not just any ""ghost."" It's you, Wanshi."		
43	Wanshi	Yeah. Let's stay like this a little longer. Ghosts can only walk in the dark. If we turn on the lights, I'll vanish.		
44	Wanshi	"I wish you could stay with me in this ""ice coffin"" just a little longer... maybe even ""forever,"" like they say in the movies."		
45	Wanshi	Ghosts are greedy creatures... don't hold it against me, alright?		
46	Wanshi	Close your eyes... let your thoughts quiet down... let the darkness take you in...		
