TextId	ActorName	ActorTalk	Cv	Desc
1	Liv	Alright, according to the instructions, first I need to... expand the M.I.N.D. signal a bit...	510011010	
2	Liv	Do you feel anything different, Commandant?	510011011	
3	[Playername]	Not really?		
4	Liv	Huh? Let me check... It says the clearer the image is in your mind, the more likely it is to work.	510011012	
5	Liv	But the flower field I see in my M.I.N.D.—it always feels so distant... and a little blurry.	510011013	
6	[Playername]	Take your time... We can find it together.		
7	[Playername]	Do you remember why you started growing flowers in the first place?		
8	Liv	Hmm... lots of reasons. But even just watching them sprout and bloom makes me happy.	510011014	
9	Liv	It's just... space makes it a lot harder. The commercial district garden hasn't had a single bloom in ages.	510011015	
10	[Playername]	Still, maybe they remind you of what it felt like on Earth?		
11	Liv	They do... Sometimes, just the scent of soil makes me feel like I'm standing on solid ground again.	510011016	
12	Liv	That feeling... it's comforting. Just like how I feel when you're here with me.	510011017	
13	[Playername]	Sounds like I'm one of your flowers too.	510011017	
14	Liv	Th-that's not what I meant... But now that you say it, I think I'm starting to see the flower field a little clearer.	510011018	
15	Liv	To me, they're more than just flowers. They're a dream.	510011019	
16	[Playername]	Dream?		
17	Liv	Mhm. I remember one clear night. Mom and I were sitting in a dandelion garden...	510011020	
18	Liv	"She told me, ""Liv, do you know why people can't help looking up at the stars? It's because that's where their dreams are."""	510011021	
19	Liv	They dreamed of crossing galaxies, flying through the stars. But they never imagined that we'd one day live among them, and that the Earth would end up farther away than the sky itself...	510011022	
20	Liv	Our dreams used to lie beyond the horizon. But now, they rest beneath our feet—with you, with the dandelions, and with us sitting here among the flowers...	510011023	
21	[Playername]	This is...		
22	Liv	Thanks to you, I've finally found it...	510011024	
24	[Playername]	(Sit down)		
25	Liv	This is the flower field I've always imagined... haaah...	510011025	
26	[Playername]	Getting sleepy?		
27	Liv	Mhm... I've been keeping watch for days. But the moment you're here, I just... relax.	510011026	
28	Liv	Even though I haven't been by your side lately... you did see the meals I prepared for you, didn't you?	510011027	
29	Liv	"It's been a while since I could check on you myself. Have you been ""growing"" well?"	510011028	
30	[Playername]	Still need Miss Gardener to take good care of me.		
31	[Playername]	Okay.		
32	Liv	Mhm. Commandant... can I lean on you, just for a bit?	510011029	
33	[Playername]	Without a doubt.		
34	[Playername]	(Nod)		
35	Liv	In this dream, I still have everything I love—the stars, the flowers, and you. They all shine as brightly as they did in the Golden Age.	510011030	
36	Liv	One day... this won't be just a dream anymore.	510011031	
37	Liv	Life always finds a way to bloom, and I know you'll still be right here with me.	510011032	
