TextId	ActorName	ActorTalk	Cv	Desc
1	Dahei, Engineering Force Technician	I'm with the Engineering Force. This is very urgent!	510017028	
2	Babylonia Universal Cinema Staff	Sorry, no photography equipment allowed inside.	510017029	
3	Dahei, Engineering Force Technician	Why is this so hard to explain...	510017030	
4	Babylonia Universal Cinema Staff	No photography equipment allowed inside.	510017031	
5	Dahei, Engineering Force Technician	He keeps repeating the exact same line.	510017032	
6	[PlayerName]	What is it?		
7	Dahei, Engineering Force Technician	He won't let us bring the camera gear into the cinema.	510017033	
8	[PlayerName]	My scanner says...		
9	[PlayerName]	You're practically standing on top of the anomaly.		
10	Dahei, Engineering Force Technician	I know, that's why I'm in such a hurry, but he keeps—	510017034	
11	[PlayerName]	What I'm trying to say is...		
12	[PlayerName]	There's a chance that he is the—		
13	Dahei, Engineering Force Technician	Huh? What?!	510017035	
14	Dahei, Engineering Force Technician	Hey, friend, mind if I take a quick photo?	510017036	
