Id	Text
1	逸时邀约
2	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
3	
4	
5	空中花园-商业A区
6	
7	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
8	前往终端信标进行激活
9	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
10	
11	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
12	
13	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
14	
15	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
16	阅读丽芙发来的通讯
17	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
18	
19	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
20	穿过廊桥前往登记地点
21	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
22	前往指定地点进行活动登记
23	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
24	
25	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
26	前往咖啡厅与丽芙汇合
27	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
28	前往咖啡厅与丽芙汇合
29	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
30	前往咖啡厅与丽芙汇合
31	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
32	前往咖啡厅与丽芙汇合
33	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
34	前往咖啡厅与丽芙汇合
35	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
36	
37	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
38	前往活动地点
39	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
40	
41	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
42	
43	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
44	
45	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
46	
47	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
48	阅读丽芙发来的通讯
49	空中花园的商业区近日完成翻新，受露西亚和丽芙的邀约，灰鸦指挥官准备在这个难得的休假日和大家一起前往体验。除了计划中的神秘活动，在库洛洛咖啡和商业露天广场还发生了意想不到的事件，一场非正式的“行动任务”就此展开……
50	通过楼梯区域，前往公共导航点。
