Id	Text
1	行至时间彼岸
2	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
3	
4	
5	
6	
7	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
8	寻找露西亚的身影
9	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
10	寻找露西亚的身影
11	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
12	
13	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
14	
15	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
16	和露西亚交谈
17	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
18	使用扫描寻找惊喜
19	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
20	和露西亚交谈
21	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
22	前往最佳留念位置
23	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
24	和露西亚一起合影
25	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
26	和露西亚交谈
27	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
28	
29	
30	寻找给露西亚准备的心愿礼盒
31	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
32	寻找给露西亚准备的心愿礼盒
33	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
34	寻找给露西亚准备的心愿礼盒
35	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
36	
37	
38	寻找烟花绽放的位置
39	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
40	
41	
42	点燃烟花
43	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
44	点燃烟花
45	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
46	点燃烟花
47	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
48	
49	
50	和露西亚交谈
51	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
52	前往最佳留念地点
53	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
54	和露西亚一起合影
55	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
56	
57	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
58	和露西亚交谈
59	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
60	见证故事的结局
61	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
62	
63	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
64	
65	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
66	
67	艺术协会修复了一部名为《阿呆蛙之日》的黄金时代影片。灰鸦指挥官与露西亚相约一同前往观影，然而未曾料到的是，一场奇妙的意外正悄然等候在前方……
