Id	Text
1	轻叩心门
2	
3	
4	
5	空中花园-商业A区
6	
7	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
8	寻找心理医生
9	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
10	
11	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
12	寻找瑞娅
13	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
14	寻找瑞娅
15	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
16	
17	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
18	与心理医生对话
19	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
20	
21	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
22	前往星幕树附近
23	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
24	拍摄星幕树
25	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
26	前往库洛洛咖啡寻找罗斯
27	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
28	
29	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
30	取走咖啡
31	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
32	与心理医生对话
33	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
34	
35	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
36	与瑞娅对话
37	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
38	
39	战争不仅会带来了断壁残垣，更是会在经历者心中刻下难以愈合的伤痛。受罗斯委托，灰鸦指挥官决定协助一位饱受心理创伤之苦的军人，帮助她走出过去的阴霾。
