Id	Text
1	冰心潜影
2	
3	
4	
5	
6	
7	换上新机体的罗塞塔躺在舱内，被人紧急推着向前
8	
9	直接衔接一个第一人称镜头，指挥官望着舱体中的罗塞塔，然后抬头望向军备区过道上的各种氛围NPC们
10	
11	
12	前往二楼见阿西莫夫
13	
14	向极地机械了解情况（可选）
15	指挥官一路向前调查，行进途中和军备区过道上的极地机器简单交流了几句
16	向工程师了解情况（可选）
17	
18	旁听构造体们的对话（可选）
19	
20	
21	
22	前往二楼见阿西莫夫
23	
24	
25	
26	
27	
28	前往二楼见阿西莫夫
29	
30	
31	阿西莫夫和指挥官说一下现在的状况，极地，罗塞塔昏迷等，还有深潜准备大部分已经做好了，但是极地机械说需要一位叫蜜纳的工程师手上的认证码，希望指挥官前往寻找蜜纳
32	前往与蜜纳见面
33	指挥官离开军备区去寻找蜜纳。
34	前往与蜜纳见面
35	
36	前往与蜜纳见面
37	在军备区外层电梯处的户外平台上，找到工程师蜜纳。上前与其交互
38	
39	
40	返回深潜操作室
41	
42	
43	阅读对接人员的短信
44	返回深潜操作室
45	
46	和导航员交谈
47	
48	
49	
50	进入深潜装置
51	
52	输入认证码
53	输入从蜜纳处得到的机体认证码
54	
55	
