Id	Text
1	咖啡因难题
2	许久未见到好友罗斯，去咖啡厅看下他的情况吧
3	
4	
5	空中花园-商业A区
6	与罗斯店长对话
7	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
8	
9	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
10	与艾德交谈
11	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
12	
13	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
14	与海莉交谈
15	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
16	
17	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
18	和罗斯确认情况
19	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
20	
21	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
22	寻找贾森
23	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
24	
25	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
26	
27	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
28	完成两轮咖啡厅经营
29	库洛洛咖啡是空中花园居民的休闲好去处，不过罗斯似乎被迫卷入了恶意收购的风波。灰鸦指挥官在展开调查的同时，需要让咖啡厅的经营状况重回正轨。
30	
