Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
1	1	1	ZWH		肉鸽3.0&卡列偶像关		0				
10	1	1	左边的人	500442	这里是一个对话1		0				
11	1	1	<color=#7FFF00>左边的人</color>	500442	<color=#7FFF00>这里是一个对话1（立绘反转）</color>		0				{3: '1'}
12	1	1	<size=30>左边的人</size>	500442	<size=30>这里是一个对话1（开启playalone）</size>		0				{2: '1'}
13	1	1	左边的人	500442	这里是一个对话1（立绘反转·开启playalone）		0				{2: '1', 3: '1'}
14	1	1	右边的人	Assets/Product/Texture/Image/RoleStory/BiancaTheatreShashibierNormal01.png	这里是一个对话2		0				{1: '1'}
15	1	1	右边的人	Assets/Product/Texture/Image/RoleStory/BiancaTheatreShashibierNormal01.png	这里是一个对话2（立绘反转）		0				{1: '1', 3: '1'}
16	1	1	插入一个左边的人	Assets/Product/Texture/Image/RoleStory/V250ylsNormal03.png	这里是一个对话3（开启playalone）		0				{2: '1'}
17	1	1	插入一个右边的人	Assets/Product/Texture/Image/RoleStory/V250ylsNormal02.png	这里是一个对话4（开启playalone）		0				{1: '1', 2: '1'}
20	2	1		Assets/Product/Texture/Image/RoleCharacter/V210aefNormal01.png	<color=#7FFF00>左上角对话1</color>		0				
21	2	1		Assets/Product/Texture/Image/RoleCharacter/V210aefNormal02.png	<size=30>左上角对话2</size>		0				
22	2	1		Assets/Product/Texture/Image/RoleCharacter/V210aefNormal03.png	左上角对话3（1秒）		1				
23	2	1		Assets/Product/Texture/Image/RoleCharacter/V210aefNormal04.png	左上角对话4（3秒）		3				
30	3	1	<color=#7FFF00>过场动画1</color>		<color=#7FFF00>这里是一个对话1</color>		0				
31	3	1			<size=30>这里是一个对话2</size>		0				
32	3	1	过场动画3		这里是一个对话3（3s）		3				
40	4	1	<color=#7FFF00>连线对话A</color>		<color=#7FFF00>连线对话123</color>		0				
41	4	1			连线对话234（3s）		3				
42	4	1	只有名字的连线对话				0				
50	5	1	<color=#7FFF00>自定义对话框</color>	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal01.png	<size=30>自定义对话框1</size>		0				
51	5	1	<size=15>自定义对话框</size>	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal02.png	<color=#7FFF00>自定义对话框2</color>		0				
52	5	1	自定义对话框	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal03.png	自定义对话框3（3s）		3				
53	5	1	肉鸽3.0	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal03.png	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~		0				
30062801	4	1			加倍奉还……不，要加四倍奉还！		3				
30062802	4	1			我大意了啊，没有闪。		3				
30062803	4	1			要讲武德，以和为贵。		3				
30062804	4	1			停停，不要来骗，来偷袭。		3				
30062805	4	1			三十秒河东，三十秒河西，莫欺扳手穷！		3				
30062806	4	1			汗流浃背了吧！		3				
30062807	4	1			菜就多练，以钳是以钳，现在是现在！		3				
30062808	1	1	库洛洛	700001	库！库库？库库库……		0				
30062809	1	1	正版扳手十四帝	700001	三年之期已到，扳手十四帝堂堂登场!		0				
30062810	1	1	库洛洛	700001	库！库库？库库库……		2				
30062811	1	1	正版扳手十四帝	700001	刀下不斩无名的鬼，本大爷大意了……呜。		2				
30062812	1	1	正版扳手十四帝	700001	三年之期已到，扳手十四帝堂堂归位!		2				
100	1	1	扳手	700001	<size=40><color=#7FFF00>暴龙.Q.斩星魔剑.扳手小子</color></size>堂堂登场，嘿嘿！你个不长眼的小家伙，看我把你拆成叮铃作响的零件！		0				
101	1	1	扳手十四帝	700001	准备好被揍回生命之星了吗！		0				
111	1	1	扳手十四帝	700001	打的真爽，啊咧？六点半了，你给路达游~		0				
121	1	1	扳手十四帝	700001	我还没出力，你就倒下了？摩西摩西，是生命之星吗？急救，急救……		0				
130	1	1	镜中之女	500324	那个东西使你变强了……但是，代价是什么？		0				
131	1	1	初号实验体		吼……吼……		0				
200	1	1	库罗罗	700002	库库？库…库库库库库！		0				
201	1	1	库洛洛	700001	不要打我库库！！		0				
300	1	1	洞察真实之眼	700003	伪装镜面失效，切换至战斗单元。		0				
301	1	1	西西弗斯	700004	智者千虑，必有一失，你不会永远幸运。		0				
302	1	1	西西弗斯	700004	毫无新意，你还是倒在迷雾里吧。		0				
303	1	1	勇者之剑	700005	向弱者借了胆量的你仍是弱者。		0				
304	1	1	勇者之剑	700005	倒下吧，莽撞的无能者。		0				
305	1	1	追踪者	700006	发现猎物！发现猎物！瓦解！		0				
306	1	1	守门人	700007	过路的垃圾，就是你们偷了我的东西？		0				
307	1	1	智识镜像	700008	智慧是美德的源泉。		0				
308	1	1	智识镜像	700008	无知是所有的罪恶。		0				
309	1	1	智识镜像	700008	粗鲁的闯入者，在此赎罪吧!		0				
310	1	1	权柄镜像	700009	打倒我，证明你比我强。		0				
311	1	1	权柄镜像	700009	打倒我，证明你值得那个宝物。		0				
312	1	1	权柄镜像	700009	打倒我，是你办不到的事。		0				
313	1	1	力量镜像	700010	我将带给你三个预言。		0				
314	1	1	力量镜像	700010	失败、毁灭、懊悔。		0				
315	1	1	力量镜像	700010	接下这些诅咒。		0				
316	1	1	强欲镜像	500623	逃离这里？绝无可能。		0				
317	1	1	强欲镜像	500623	与我共舞，亲吻绝望。		0				
318	1	1	强欲镜像	500623	就此堕落吧，迷途的灵魂。		0				
500	1	1	卡列皮肤关	700001	~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~		0				
501	1	1	引导员凯西	700011	两位客人下午好，欢迎光临康斯塔雷耶第一节乐园节店铺应援活动，我是本次活动的引导员凯西。		0				
