Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
1	1	1	LSH		2.5主线		0				
10	1	1	左边的人	500707	这里是一个对话1		0				
11	1	1	左边的人	500707	立绘反转		0				{3: '1'}
12	1	1	左边的人	500707	开启playalone		0				{2: '1'}
13	1	1	左边的人	500707	这里是一个对话1（立绘反转·开启playalone）		0				{2: '1', 3: '1'}
14	1	1	右边的人	500610	这里是一个对话2		0				{1: '1', 2: '1'}
15	1	1	右边的人	500610	立绘反转		0				{1: '1', 3: '1'}
16	1	1	插入一个左边的人	500707	开启playalone		0				{2: '1'}
17	1	1	插入一个右边的人	500610	开启playalone		0				{1: '1', 2: '1'}
20	2	1		Assets/Product/Texture/Image/RoleCharacter/V210aefNormal01.png	<color=#7FFF00>左上角对话1</color>		0				
21	2	1		Assets/Product/Texture/Image/RoleCharacter/V210aefNormal02.png	<size=30>左上角对话2</size>		0				
22	2	1		Assets/Product/Texture/Image/RoleCharacter/V210aefNormal03.png	左上角对话3（1秒）		1				
23	2	1		Assets/Product/Texture/Image/RoleCharacter/V210aefNormal04.png	左上角对话4（3秒）		3				
30	3	1	<color=#7FFF00>过场动画1</color>		<color=#7FFF00>这里是一个对话1</color>		0				
31	3	1			<size=30>这里是一个对话2</size>		0				
32	3	1	过场动画3		这里是一个对话3（3s）		3				
40	4	1	<color=#7FFF00>连线对话A</color>		<color=#7FFF00>连线对话123</color>		0				
41	4	1			连线对话234（3s）		3				
42	4	1	只有名字的连线对话				0				
50	5	1	<color=#7FFF00>自定义对话框</color>	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal01.png	<size=30>自定义对话框1</size>		0				
51	5	1	<size=15>自定义对话框</size>	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal02.png	<color=#7FFF00>自定义对话框2</color>		0				
52	5	1	自定义对话框	Assets/Product/Texture/Image/RoleCharacter/V210aefNormal03.png	自定义对话框3（3s）		3				
2501	1	1	备注		2.5主线第1关内容		0				
102500101	1	1	莱娜	500707	不要回头！继续跑！		0				{1: '1', 3: '1', 4: '5'}
102500102	1	1	莱娜	500707	你不是要追求你的正义吗？你不是……要终结这样的黑暗吗？！		0				{1: '1', 3: '1', 4: '5'}
102500103	1	1	莱娜	500707	只有逃出这里，只有……逃出这里！！！		0				{1: '1', 3: '1', 4: '5'}
102500201	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	实验区出现入侵者！		7				
102500202	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	请求支援！		5				
102500203	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	中央实验区请求支援！		3				
102500204	2	1		Assets/Product/Texture/Image/RoleCharacter/V250jgnpcNormal01.png	怎么回事		0				
102500205	2	1		Assets/Product/Texture/Image/RoleCharacter/V250jgnpcNormal01.png	到底是怎么回事？！		0				
102500206	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	队长，实验室那边发生了不明爆炸！		0				
102500207	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	一队正在前往探查		0				
102500208	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	暂时无法确认原因！		0				
102500209	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	入侵者，是入侵者！		0				
102500210	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	有人入侵了后侧实验室		0				
102500211	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	后侧飞行堡垒紧急迫降！		0				
102500212	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal04.png	撤退！		0				
102500213	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal04.png	所有实验室研究人员		0				
102500214	2	1		Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal04.png	全部退回安全通道！		3				
102500215	2	1		Assets/Product/Texture/Image/RoleCharacter/V250jgnpcNormal01.png	一队准备抗击入侵者！		3				
102500216	2	1		Assets/Product/Texture/Image/RoleCharacter/V250jgnpcNormal01.png	二队三队，疏散内部居民和研究员！		3				
102500301	3	1	回音		姐姐！		2				
102500302	3	1	铠甲		▅▂▆▆▇……		3				
102500303	3	1	回音		莱娜说，实验室那边发生混乱，暂时没有那么多守卫追过来。		3				
102500304	3	1	回音		现在是离开这里的最好机会。		3				
102500305	3	1	铠甲		▇▆▇▂▆……		3				
102500306	3	1	回音		这是我们第一次在一起战斗吧……		3				
102500307	3	1	铠甲		▅▂▆▂▆▇……		0				
102500308	3	1	回音		我的身后，就交给你了，姐姐！		3				
102500309	3	1	回音		姐姐……等着我！		3				
102500310	3	1	回音		这次，我不会手下留情的！		3				
102500401	4	1	<color=#7FFF00>目标</color>		<color=#7FFF00>中央平台</color>		0				
102500402	4	1	基地守卫		看守实验体可真倒霉。		2				
102500403	4	1	基地守卫		这种时候还得回来这里……		2				
102500404	4	1	基地守卫		下次得推给别人……嗯？		3				
102500405	4	1	基地守卫		什么人在那边！		3				
102500501	5	1	莱娜······通讯中	Assets/Product/Texture/Image/RoleCharacter/V250lnNormal01.png	亚里莎，实验室附近现在很混乱……你听着，时间不多。		3				
102500502	5	1	莱娜······通讯中	Assets/Product/Texture/Image/RoleCharacter/V250lnNormal01.png	按照之前我们商量的路线，带上铠甲，离开这里。		3				
