Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
1	1	1	GDY（参数0-持续时间；参数1-左右；参数2-playalone；参数3-反转；参数4-表情Id；参数5-不显示跳过按钮；参数6-不显示下一句按钮）	500703			0				
2	1	1	回音	500703	——小心，那边有极光部队的人！		0				{1: '1'}
3	1	1	回音	500703	他们怎么会出现在这里……		0				{1: '1'}
4	1	1	回音	500703	这是……曾经皮克曼医生替我装载过的战术分析镜头。		0				{1: '1'}
5	1	1	回音	500703	它可以分析出敌人的一部分信息。		0				{1: '1'}
6	1	1	回音	500703	但……我已经很久没有使用过了。		0				{1: '1'}
7	1	1	回音	500703	——战术目镜启动！		0				{1: '1'}
8	1	1	回音	500703	——发现可疑目标。		0				{1: '1'}
9	1	1	回音	500703	放大目标区域，开始分析信息——		0				{1: '1'}
10	1	1	回音	500703	——开始对比分析。		0				{2: '1', 3: '1'}
11	1	1	回音	500703	目标型号——极光地面堡垒XI型。		0				{2: '1', 3: '1'}
12	1	1	回音	500703	目标充能状态——剩余能量约75%。		0				{2: '1', 3: '1'}
13	1	1	回音	500703	目标火力装配——未知。		0				{2: '1', 3: '1'}
14	1	1	回音	500703	目标确认完毕，退出战术分析！		0				{2: '1', 3: '1'}
15	1	1	回音	500703	目标已确认，位于前方山顶处。		0				{2: '1', 3: '1'}
16	1	1	回音	500703	那台极光地面堡垒很危险，我们需要想办法摧毁它。		0				{2: '1', 3: '1'}
17	1	1	回音	500703	不要惊动那些守卫，他们就不会追赶过来。		0				{2: '1', 3: '1'}
18	1	1	回音	500703	我们保存战力，全力对抗那台机械。		0				{2: '1', 3: '1'}
19	1	1	回音	500703	居然无法分析出它的火力装配情况，这到底是什么东西……		0				{2: '1', 3: '1'}
20	1	1	回音	500703	他们……怎么会把这种东西运过来……		0				{2: '1', 3: '1'}
21	1	1	极光守卫队长	500028	啧……人都去哪儿了？任务是把这台地面堡垒运到下面保育区附近！不是让你们来闲逛的！		0				{1: '1', 2: '1'}
22	1	1	极光守卫队长	500028	等等……喂！那边的！你是哪儿来的！		0				{1: '1', 2: '1'}
23	1	1	极光守卫队长	500028	……有人入侵！快集合，集合！！		0				{1: '1', 2: '1'}
