Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
	1	1	郭梓	1	MovieTalk表-郭梓		0				
301304621	3	1	垂雨		结缘有敕，令赐真形——显！		5.25				
301304622	3	1	赛琳娜		它们都是香火愿力凝聚的令使，得彻底打散才行。		3.25				
301304623	3	1	云谒		垂雨，你究竟有什么执念，何须如此？		4.25				
301304624	3	1	垂雨		唯独不想被你问这个问题啊……		3.25				
301304625	3	1	云谒		垂雨，若你真的想修行，事后我将神位正当地让渡给你，先停下来好吗？		7.25				
301304626	3	1	垂雨		现在停下来，就没有意义了……		3.25				
301304627	3	1	赛琳娜		到此为止了。		1.25				
301304628	3	1	垂雨		不愧是尊驾啊……		4.25				
969926081	3	1	斜奏		还有人在指引我，还有人没有放弃我……！		7.25				
969926082	3	1	莉莉丝		那么，你会为了埃莉诺，站到我身边吗？		5.25				
969926083	3	1	莉莉丝		永远作为我的协助者，什么也不想，不好么？		4.25				
969926084	3	1	莉莉丝		哦？你要对我，举起剪刀吗？		4.25				
969926085	3	1	莉莉丝		哈……这次，是你拒绝了我。		7.25				
969926086	3	1	莉莉丝		好了，你的路到此为止了，回头吧。		5.25				
969926087	3	1	莉莉丝		给你最后的命令，就是别再来见我。		6.25				
969926088	3	1	斜奏		找到你了……我会去寻找，斜奏自己的人生。		8.25				
3070301	3	1	斜奏		还有人在指引我，还有人没有放弃我……！		7.25				
3070302	3	1	莉莉丝		那么，你会为了埃莉诺，站到我身边吗？		5.25				
3070303	3	1	莉莉丝		永远作为我的协助者，什么也不想，不好么？		4.25				
3070304	3	1	莉莉丝		哦？你要对我，举起剪刀吗？		4.25				
3070305	3	1	莉莉丝		哈……这次，是你拒绝了我。		7.25				
3070306	3	1	莉莉丝		好了，你的路到此为止了，回头吧。		5.25				
3070307	3	1	莉莉丝		给你最后的命令，就是别再来见我。		6.25				
3070308	3	1	斜奏		找到你了……我会去寻找，斜奏自己的人生。		8.25				
3070309	3	1	斜奏Ω		……		3.25				
3070501	5	1			<color=#e8f5ff>最后的三幕戏</color>	Assets/Product/Ui/UiFightPrefab/UiFightMovieTalkNew/PanelFightMovieFreeV37.prefab	9				
3070201	2	1	针	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown01.png	马上就能迎来更好的明天……		4				
3070202	2	1	剪刀	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown01.png	你回不去的。		3				
3070205	2	1	布	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown01.png	我没有选择！		3				
3070206	2	1	线	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown01.png	为什么……只有你能拥有这么多？！		4				
3070207	2	1	斜奏	Assets/Product/Texture/Image/Role/RoleHeadR2Xiezou1.png	过去的束缚，就由现在的我亲手剪断吧！		5				
3070203	2	1	波拉德教官	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown01.png	没有命令，不准反抗！不准反抗——！		4				
3070204	2	1	斜奏	Assets/Product/Texture/Image/Role/RoleHeadR2Xiezou1.png	我不再，需要听从你的命令了！		3				
3071301	3	1	？？？		给你一个机会，去弥补过去的遗憾吧。		4.25				
3071302	3	1	？？？		他们把你当成了警官。这样正好，你不是一直很想知道真相吗？		8.25				
3071303	3	1	老裁缝		你就是，我的宝物啊。		5.25				
3071304	3	1	罗斯沃特		放心好了，新生活很快就会开始的。		8.25				
3071305	3	1	斜奏		……		8.25				
3071306	3	1	？？？		小狗儿，小狗儿，你跑到哪去了？（轻笑）你所珍视的，不过是别人眼中的一团破布。		12.25				
3071307	3	1	斜奏		这个世界还是（这样）……根本没变。		5.25				
3071308	3	1	？？？		「寒流」入境，监视目标无价值。「绣花剪」可抛弃，执行清洁操作。附属资产自行处理。		12.25				
3071309	3	1	斜奏		执行清洁操作……遵命。全部……烧掉。		9.25				
3071701	7	5			开场白占位1 尽量简短		6				{2: '5'}
3071310	3	1	斜奏		（该怎么选择呢？）		-1				
3071311	3	1	斜奏		（先问问附近的居民吧？）		3				
3071312	3	1	居民A		剪刀和老裁缝之前吵过一架，剪刀好像还放过什么狠话来着？		3				
3071313	3	1	居民B		布那一晚睡我家里；而且最近进货了不少布？		3				
3071314	3	1	斜奏		（还是得从四人组他们身上找点线索？）		3				
3071401	4	1	剪刀		老裁缝他…………		-1				
3071402	4	1	针		……那你……		-1				
3071403	4	1	剪刀		…………		3				
3071404	4	1	针		…………		3				
3071315	3	1	斜奏		（找个地方偷听一下他们的谈话试试吧。）		3				
3071316	3	1	剪刀		我们继续刚刚的话题吧。		3.5				
3071317	3	1	斜奏		（他们走了，不过好像掉了什么东西在地上。）		3				
3071318	3	1	斜奏		（这是？撕碎的彩票……）		3				
3071702	7	5			后续演出流程待补充		5				{2: '5'}
3072301	3	1	？？？		给你一个机会，去弥补过去的遗憾吧。		4.25				
3072302	3	1	？？？		他们把你当成了警官。这样正好，你不是一直很想知道真相吗？		8.25				
3072303	3	1	老裁缝		你就是，我的宝物啊。		5.25				
3072304	3	1	罗斯沃特		放心好了，新生活很快就会开始的。		8.25				
3072305	3	1	斜奏		……		8.25				
3072306	3	1	？？？		小狗儿，小狗儿，你跑到哪去了？（轻笑）你所珍视的，不过是别人眼中的一团破布。		12.25				
3072307	3	1	斜奏		这个世界还是（这样）……根本没变。		5.25				
3072308	3	1	？？？		「寒流」入境，监视目标无价值。「绣花剪」可抛弃，执行清洁操作。附属资产自行处理。		12.25				
3072309	3	1	斜奏		执行清洁操作……遵命。全部……烧掉。		9.25				
3072399	3	1	占位		演出部分待完善		3				
3072701	7	5			<color=#8B50F2>给你一个机会，去弥补过去的遗憾吧。</color>		5				{2: '5'}
