Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
1	1	1	LJZ备注	500703			0				
10	1	1	左边的人	500703	这里是一个对话1		0				
11	1	1	<color=#7FFF00>左边的人</color>	500703	<color=#7FFF00>这里是一个对话1（立绘反转）</color>		0				{3: '1'}
12	1	1	<size=30>左边的人</size>	500703	<size=30>这里是一个对话1（开启playalone）</size>		0				{2: '1'}
13	1	1	左边的人	500703	这里是一个对话1（立绘反转·开启playalone）		0				{2: '1', 3: '1'}
14	1	1	右边的人	500703	这里是一个对话2		0				{1: '1'}
15	1	1	右边的人	500703	这里是一个对话2（立绘反转）		0				{1: '1', 3: '1'}
16	1	1	插入一个左边的人	500703	这里是一个对话3（开启playalone）		0				{2: '1'}
17	1	1	插入一个右边的人	500703	这里是一个对话4（开启playalone）		0				{1: '1', 2: '1'}
20	2	1		Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	<color=#7FFF00>左上角对话1</color>		0				
21	2	1		Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	<size=30>左上角对话2</size>		0				
22	2	1		Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	左上角对话3（1秒）		1				
23	2	1		Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	左上角对话4（3秒）		3				
30	3	1	<color=#7FFF00>过场动画1</color>		<color=#7FFF00>这里是一个对话1</color>		0				
31	3	1	<size=30>过场动画2</size>		<size=30>这里是一个对话2</size>		0				
32	3	1	过场动画3		这里是一个对话3（3s）		3				
40	4	1	<color=#7FFF00>连线对话A</color>		<color=#7FFF00>连线对话123</color>		0				
41	4	1			连线对话234（3s）		3				
42	4	1	只有名字的连线对话				0				
50	5	1	<color=#7FFF00>自定义对话框</color>	Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	<size=30>自定义对话框1</size>		0				
51	5	1	<size=30>自定义对话框</size>	Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	<color=#7FFF00>自定义对话框2</color>		0				
52	5	1	自定义对话框	Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	自定义对话框3（3s）		3				
60	6	1					0				{1: '100', 2: '100'}
61	6	1	恢复率			Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelFightScanbar.prefab	0				{1: '5000', 2: '500'}
62	6	1					0				
63	6	1	进度条			Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelFightScanbar.prefab	0				{1: '0', 2: '0'}
999198000	2	1		Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	这是一个左上角的对话		0				
999198001	1	1	左边的人	500703	这里是一个对话1		0				
999198002	1	1	左边的人	500703	这里是一个对话2（立绘反转·开启playalone）		0				{2: '1', 3: '1'}
999198003	2	1		Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	这是一个3s左上角的对话		3				
999198004	1	1	左边的人	500703	这里是一个3s中下的对话		3				
999198005	3	1	【kuroname】		这里是一个对话3（3s）		3				
999198006	4	1			连线对话234（3s）		3				
999198007	3	1	【kuroname】		这里是一个长显示の字幕		3				
999198998	3	1					0.1				
999198999	2	1					0.1				
1025010601	2	1		Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	需要重置进度的话再次点击我头像就行了		5				
1025010602	2	1		Assets/Product/Texture/Image/RoleCharacter/V250ylsNormal01.png	那么现在就开始重置进度		3				
1025	3	1	2.5主线		■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■		0				
250106000	1	1	回音	500703	这是……曾经的乌托邦实验室？		0				
250106001	1	1	塞西莉	500717	……回音。		0				{1: '1'}
250106002	1	1	回音	500703	……姐姐！是你吗？！		0				{3: '1'}
250106003	1	1	塞西莉	500711	嘘……时间不多，让我告诉你一些，意识海内部的小秘密。		0				{1: '1'}
250106010	1	1	塞西莉	500711	意识海结构复杂，你可以通过这里，获取一些已经遗忘的信息。		0				{1: '1'}
250106011	1	1	塞西莉	500711	迷失方向的时候，记得从这里寻找路途。		0				{1: '1'}
250106012	1	1	塞西莉	500711	在效果持续期间，你可以通过<color=#FF0000>主动攻击，强行和意识海中的人战斗</color>，找到出去的方法。		0				{1: '1'}
250106013	1	1	塞西莉	500711	但，一定要小心，这里毕竟是你的意识海深处，强行战斗，很容易发生意识海塌陷的情况。		0				{1: '1'}
250106014	1	1	回音	500703	姐姐，我……		0				{3: '1'}
250106015	1	1	塞西莉	500711	嘘……去吧，姐姐永远都会陪在你的身边。		0				{1: '1'}
250106020	1	1	塞西莉	500711	……意识海稳定下来了呢，回音，看来你已经脱离危险情况了。		0				{1: '1'}
250106021	1	1	塞西莉	500711	意识海稳定之后，可以跟随你的意愿，选择回忆某段<color=#1E90FF>特定时间</color>，或者<color=#00FF00>特定位置</color>的记忆。		0				{1: '1'}
250106022	1	1	回音	500703	居然还可以做到这样的事情……		0				{3: '1'}
250106023	1	1	塞西莉	500711	这里毕竟是你的意识海……放心吧，姐姐会保护你的。		0				{1: '1'}
250106024	1	1	塞西莉	500711	尽情做你想做的事情吧。		0				{1: '1'}
250106030	1	1	回音	500703	天真的想法……意识海？		0				{3: '1'}
250106031	1	1	回音	500703	满意的答卷……是指什么？姐姐吗？		0				{3: '1'}
250106032	1	1	回音	500703	……最出色的？		0				{3: '1'}
250106033	1	1	回音	500703	这就是你说的‘出色’吗，父亲……？		0				{3: '1'}
250106034	1	1	回音	500703	克希拉计划？‘她’？		0				{3: '1'}
250106035	1	1	回音	500703	父亲……究竟还隐藏着多少秘密。		0				{3: '1'}
250106040	1	1	塞西莉	500711	……这些应该就是你意识海这个区域中，记忆最深刻的内容了。		0				{1: '1'}
250106041	1	1	塞西莉	500711	灰鸦指挥官的意识链接稳定住了你的意识海，还可以在这里停留一段时间。		0				{1: '1'}
250106042	1	1	塞西莉	500711	要离开吗，还是要继续留在意识海中，探索更多信息？		0				{1: '1'}
250106043	1	1	回音	500703	外面还有很重要的事情，还是先离开吧。		0				{3: '1'}
250106050	1	1	回音	500703	……这里的大门被封锁了，或许在<color=#1E90FF>其他时间</color>过来会有所不同。		0				{3: '1'}
250106051	1	1	回音	500703	外面还有很重要的事情，还是先离开吧。		0				{3: '1'}
250106060	1	1	小孩	500677	大姐姐，那个帆船模型，可以给我玩一会儿吗？		0				{1: '1'}
250106061	1	1	小孩	500677	之前有另一个大姐姐和我说，想去外面看看的时候，就去找小船……会是这个小船吗？		0				{1: '1'}
250106062	1	1	女构造体	500405	希望这样……能帮到他们一点。		0				{1: '1'}
250106063	1	1	女构造体	500405	嗯？有什么事情？		0				{1: '1'}
250106064	1	1	女构造体	500405	……别碰这个，这不是你能动的东西。		0				{1: '1'}
250106065	1	1	构造体	500019	怎么会这样……怎么会出现这样大的偏差啊……		0				
250106066	1	1	构造体	500019	明明按照之前的推算，这边的排异概率应该只有56.98%，怎么会跟推算相差这么多啊！		0				
250106067	1	1	女构造体	500405	是不是那条数据代入错了？		0				{1: '1'}
