Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
	1	1	潘铖鹏	1	2.10言灵玩法使用		0				{4: '1', 5: '1', 6: '1'}
1	1	1	蒲牢	500445	哼，打了小的还来老的是吧，你们作恶多端，今日我便将你们一起超度！		0				
2	1	1	山寨首领	500452	哪来的小矮子，竟敢在这叫嚣，拿命来！		0				{1: '1'}
3	2	1	山寨首领	Assets/Product/Texture/Image/RoleCharacter/RuRiTianNormal01.png	桀桀桀，实力不错啊小矮子		6				
4	2	1	山寨首领	Assets/Product/Texture/Image/RoleCharacter/RuRiTianNormal01.png	但本大爷也要拿出真本事了！		6				
5	2	1	山寨首领	Assets/Product/Texture/Image/RoleCharacter/RuRiTianNormal01.png	炽火掌！		6				
6	2	1	山寨首领	Assets/Product/Texture/Image/RoleCharacter/RuRiTianNormal01.png	轰天雷！		6				
7	2	1	山寨首领	Assets/Product/Texture/Image/RoleCharacter/RuRiTianNormal01.png	怎么着起火了？！		6				
8	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	哼哼，还有更厉害的呢！		6				
9	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	雕虫小技罢了，还敢牢门弄斧？		6				
10	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	大<size=30>大</size><size=40>大</size>，舞焰术！		6				
11	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	！！！		6				
12	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	超<size=30>超</size><size=40>超</size>级，奔雷术！		6				
13	2	1	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	！！！		6				
14	2	1	山寨首领	Assets/Product/Texture/Image/RoleCharacter/RuRiTianNormal01.png	竟，竟然是法术！		6				
15	2	1	山寨首领	Assets/Product/Texture/Image/RoleCharacter/RuRiTianNormal01.png	可恶，要顶不住了		6				
