Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
	1	1	谢玉峰	1			0				
969924021	3	1	七实		果然有人！哈卡玛！这里！		3				
969924022	3	1	哈卡玛		七实，当心异化红潮。		2				
969924023	3	1	七实		七实来啰——冲鸭！		2				
969924024	3	1	七实		开场白		2				
969924025	3	1	七实		喂喂——嗨！回神！你还好吗？		4				
969924026	3	1	卡森		咳……救，救救我的队友们！求求你……		4				
969924027	3	1	卡森		我让他们先走，可是怪物实在太多了！哪里都是，他们就在那边！我、我跟你们一起！		7				
969924028	3	1	七实		不要担心！七实会找到他们的！		2				
969924029	3	1	哈卡玛		战术性回路启动……开始扫描……七实，那边有人类留下的踪迹。		8				
969924030	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR6Yongyechao1.png	哎，是坠毁的载具！他们在这里战斗过……		4				
969924031	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR6Yongyechao1.png	是脚印！他们在这里停留过！		4				
969924032	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR6Yongyechao1.png	红潮……还在不停“进化”……		4				
969924033	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR6Yongyechao1.png	脚印朝那边延伸了，哈卡玛，我们快追上去！		4				
969924034	2	1	哈卡玛	Assets/Product/Texture/Image/RoleCharacter/HakamaNormal02.png	异化红潮已经入侵这个隧道，		3				
969924050	2	1	哈卡玛	Assets/Product/Texture/Image/RoleCharacter/HakamaNormal02.png	这里有84.26%的几率会坍塌。		4				
969924035	2	1	哈卡玛	Assets/Product/Texture/Image/RoleCharacter/HakamaNormal02.png	七实，小心！		3				
969924036	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR6Yongyechao1.png	这里可能还会继续坍塌……		3				
969924051	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR6Yongyechao1.png	冲呀！快点离开这个隧道！		3				
969924037	3	1	七实		痕迹开始分散了……在周围寻找一下吧！他们应该就在附近了！		6				
969924038	3	1	哈卡玛		那边没有构造体的踪迹，朝另外的方向探索一下吧。		6				
969924039	3	1	卡森		不，不可能，队长，队长——！！！		3				
969924040	3	1	七实		……怎么会这样……		2				
969924041	3	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR6Yongyechao3.png	这里不太对劲……我没见过这样的红潮……		3				
969924042	3	1	哈卡玛		异色红潮中的帕弥什病毒浓度更高，请小心。		3				
969924043	3	1	卡森		吉莉……吉莉！！		3				
