Id	Type	UiType	Name	Icon	Text	PrefabPath	Duration	IsMask	MaskTarget	ClickKey	Params
	1	1	谷丰	1	2.15战斗评分玩法使用		0				{4: '1', 5: '1', 6: '1'}
21	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	闪避成功！		3				
22	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	成功拼刀！		3				
23	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	菜		3				
24	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	不使用无敌躲过了技能，评分上涨		3				
25	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	不打断普攻后摇评分提升		3				
26	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	评分重新回来了		3				
27	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	15秒内连续突破定级，评分上升		3				
28	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	受击达到15次！获得评分		3				
29	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	连续消除了同色信号球		3				
30	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	连续3次消除了不同颜色信号球		3				
31	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	发动强闪逆袭评分增加		3				
32	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	发动强闪逆袭评分增加		3				
33	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	发动强闪逆袭评分增加		3				
34	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip02.png	保持S评分，试炼评级上升		3				
35	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip02.png	保持SS评分，试炼评级上升		3				
36	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip02.png	保持SSS评分，试炼评级上升		3				
37	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	成功拼刀！		3				
38	8			Assets/Product/Texture/Image/UiFight/PanelFightCompleteTip01.png	完美拼刀！		3				
