Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
200001	4004		沙发		
200002	4004		沙发		
200003	4004		沙发		
200004	4004		沙发		
200005	4004		沙发		
200006	4004		沙发		
200007	4004		沙发		
200008	4004		沙发		
200009	4004		咖啡吧台		
200010	4004		圆桌		
200011	4004		靠背椅		
200012	4004		靠背椅		
200013	4004		圆桌		
200014	4004		靠背椅		
200015	4004		靠背椅		
200016	4004		靠背椅		
200018	4004		靠背椅		
200017	4004		咖啡杯		
200019	4004		赛博汉堡		
200020	4004		赛博汉堡		
200021	4004		咖啡杯plus		
200022	4004		咖啡杯plus		
200023	4004		咖啡杯plus		
200024	4004		咖啡杯plus		
