Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
1000001	1002		罗塞塔的启动舱		
1000002	1002		深潜装置		['开始深潜']
1000003	1002		军备区观察点		['观察']
1000004	1002		军备区观察点2		['观察']
1000010	1002		军备区观察点4		['观察']
1000011	1002		军备区观察点3		['观察']
1000005	1002		电梯不可使用提示		['查看']
1000006	1002		电梯不可使用提示		['查看']
1000007	1002		军备区电梯内2		['前往上层', '前往下层']
1000008	1002		军备区电梯内1		['前往上层', '前往下层']
1000009	1002		军备区电梯外1		
1000012	1002		军备区电梯外2		
1000013	1002		军备区电梯内空气墙2		
1000014	1002		军备区电梯内空气墙1		
1000015	1002		军备区电梯内区域检测2-1		
1000016	1002		军备区电梯内区域检测2-2		
1000017	1002		军备区电梯内区域检测1-1		
1000018	1002		军备区电梯内区域检测1-2		
1000019	1002		军备区玻璃墙1		
1000020	1002		军备区玻璃墙2		
1000021	1002		军备区玻璃墙3		
1000022	1002		军备区椅子		
1000023	1002		军备区椅子		
1000024	1002		军备区椅子		
1000025	1002		军备区椅子		
1000026	1002		军备区玻璃门		
1000027	1002		军备区玻璃门		
1000028	1002		军备区入口大门		
1000029	1002		军备区点光源1		
1000030	1002		军备区点光源2		
1000031	1002		军备区点光源3		
1000032	1002		操作设备		
1000033	1002		军备大电梯铁门		
