Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
2200001	500101		VR眼镜		
2200002	500101		VR眼镜		
2200003	500101		VR眼镜		
2200004	500101		VR眼镜		
2200006	500101		VR眼镜		
2200007	500101		VR眼镜		
2200008	500101		VR眼镜广告		
2200009	500101		忠犬八公		['查看']
2200010	500101		教父		['查看']
2200011	500101		阿莫雷的最后一夜		['查看']
2200012	500101		环太平洋		['查看']
2200013	500101		第九区		['查看']
2200014	500101		对上视线的对话		
2200017	500101		冰箱		['交互']
2200018	500101		冰箱		['交互']
2200019	500101		电影院小门1		
2200020	500101		电影院小门2		
2200021	500101		通用空物件		
2200022	500101		通用空物件		
2200024	500101		通用带碰撞的空物件		['查看']
2200025	500101		电影院播放机		['交互']
2200023	500101		沙丘		
2200026	500101		肖申克		
2200027	500101		星空特效		
2200028	500101		植物介绍1		
2200029	500101		植物介绍3		
2200030	500101		植物介绍2		
2200031	500101		植物介绍1		
2200032	500101		植物介绍3		
2200033	500101		全息花园1		
2200034	500101		全息花园2		
2200005	500101		扫描解锁2		
2200036	500101		扫描触发		
2200037	500101		扫描机关		
2200035	500101		速度与激情		
2200015	500101		通用带碰撞的空物件		['交互']
2200038	500101		楚门的世界		
2200040	500101		交互闪光2		
2200041	500101		交互闪光2		
2200042	500101		交互闪光2		
2200043	500101		交互闪光2		
2200044	500101		交互闪光2		
2200045	500101		交互闪光2		
2200046	500101		交互闪光2		
2200047	500101		交互闪光2		
2200048	500101		交互闪光2		
2200050	500101		鲸鱼发射		
2200049	500101		鲸鱼		['交互']
2200016	500101		冰箱		['交互']
