Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
3700001	4040		通用空物件		
3700002	4040		到达点1		
3700003	4040		到达点2		
3700004	4040		到达点4		
3700005	4040		到达点5		
3700006	4040		到达点6		
3700007	4040		简易字幕触发-讨论刚刚的女学生		
3700008	4040		简易字幕触发-库洛洛教官		
3700009	4040		电梯		['【SoName】']
3700010	4040		电梯		['电梯']
3700011	4040		通用空物件		
3700012	4040		单面阻挡墙		
3700013	4040		跳跳乐平台阻挡		
3700014	4040		单面阻挡墙		
3700015	4040		单面阻挡墙		
3700016	4040		单面阻挡墙		
3700017	4040		单面阻挡墙		
3700018	4040		单面阻挡墙		
3700019	4040		单面阻挡墙		
3700020	4040		通用带碰撞的空物件		
3700021	4040		通用带碰撞的空物件		
3700022	4040		通用带碰撞的空物件		
3700023	4040		通用带碰撞的空物件		
3700024	4040		通用带碰撞的空物件		
3700025	4040		通用空物件		['休息']
