Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
800001	4010		蕾拉		['蕾拉']
800002	4010		咖啡厅吧台上的阅读物		['查看']
800003	4010		咖啡厅外围桌子上的阅读物		['查看']
800004	4010		观景台附近的桌子上的阅读物		['查看']
800005	4010		九龙食府吧台桌子上的阅读物		['查看']
800006	4010		九龙食府大厅休息区的桌子上的阅读物		['查看']
800007	4010		九龙食府二楼靠窗边的阅读物		['查看']
800008	4010		服装店前的桌子上的阅读物		['查看']
800009	4010		一楼城市规划区桌子上的阅读物		['查看']
800010	4010		林立	九龙食府接待店员	['【SoName】']
800012	4010		莱顿		
800013	4010		南桃		
800015	4010		地下楼层指示牌		['查看']
800014	4010		沙发		
800028	4010		咖啡机		
800029	4010		咖啡厅二层指示牌		['查看']
800030	4010		咖啡厅二层露天休息区指示牌		['查看']
800031	4010		咖啡厅，和咖啡机交互		['查看']
800032	4010		地下商铺介绍牌		['查看']
800033	4010		前往地下的路牌		['查看']
800034	4010		九龙食府店招牌		['查看']
800035	4010		商店街指示牌		['查看']
800036	4010		服饰店招牌		['查看']
800016	4010		库洛洛广告牌		
800037	4010		自助药店指示牌		['查看']
800038	4010		杂货箱子堆		['查看']
800039	4010		观景台交互		['查看']
800040	4010		商业区二层规划指示牌		['查看']
800041	4010		立方体景观物		['查看']
800042	4010		咖啡杯plus		
800043	4010		咖啡杯plus		
800044	4010		沙发		
800045	4010		沙发		
800018	4010		禁止通行露天广场2		['调查']
800019	4010		禁止通行露天广场3		['调查']
800020	4010		商业街禁止通行1		['调查']
800021	4010		赛利卡背后的水池		['查看']
800022	4010		环星长廊过道的广告牌		['查看']
800023	4010		九龙面条和筷子		
800024	4010		丸子		
800025	4010		饼		
800026	4010		丸子		
800027	4010		九龙面条和筷子		
800046	4010		菜肴模型2		
800047	4010		米饭		
800048	4010		菜肴模型		
800049	4010		饼		
800050	4010		菜肴模型2		
800051	4010		丸子		
800052	4010		库洛洛物件		
