Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
2800001	6001		操作设备		
2800002	6001		教学楼宝箱1		['交互']
2800003	6001		教学楼宝箱4		['交互']
2800004	6001		教学楼宝箱3		['交互']
2800005	6001		教学楼宝箱2		['交互']
2800006	6001		4层教学楼		['终端信标']
2800007	6001		3层教学楼		['终端信标']
2800008	6001		纪念广场纪念碑旁宝箱		['精良补给箱']
2800009	6001		纪念广场壁画旁宝箱		['精良补给箱']
2800010	6001		纪念广场水池旁宝箱		['精良补给箱']
2800011	6001		纪念广场信标		['纪念广场']
2800012	6001		黄金大厅信标		['黄金大厅信标']
2800013	6001		交通枢纽信标		['交通枢纽']
2800014	6001		交通枢纽外卖柜旁宝箱		['精良补给箱']
2800015	6001		交通枢纽电梯旁宝箱		['精良补给箱']
2800016	6001		生活服务基站		
2800017	6001		交通枢纽		
2800018	6001		叠环街区		
2800019	6001		联络平台		
2800020	6001		棱镜·纪念广场		
2800021	6001		沉光环廊		
2800022	6001		法奥斯纪念碑		
2800023	6001		先驱者碑林		
2800024	6001		黄金大厅		
2800025	6001		协同教学中心		
2800026	6001		光谱花园		
2800027	6001		3号研习教室		
2800028	6001		4号研习教室		
2800029	6001		拟域训练场		
2800030	6001		终端控制室		
2800031	6001		奠基大厅		
2800032	6001		折角廊道		
2800033	6001		黄金大厅宝箱		['交互']
2800034	6001	9	测试终端		['启动终端', '启动终端']
