Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
500001	2003		第一次的垃圾桶交互物体		['丢弃']
500003	2003		实用的垃圾桶		['调查']
500004	2003		Trigger01		
500005	2003		Trigger02		
500002	2003		咖啡杯plus		['拿起']
500006	2003		星幕树		
500008	2003		通用带碰撞的空物件		['取走咖啡']
500009	2003		跳跳乐入口		
500010	2003		逛街副本组件-很多气球		
500011	2003		逛街副本组件-很多气球		
500012	2003		逛街副本组件-绿色礼盒		
500013	2003		逛街副本组件-橙色礼盒		
500014	2003		逛街副本组件-黄色礼盒		
500015	2003		逛街副本组件-蓝色礼盒		
500016	2003		逛街副本组件-星星气球		
500017	2003		逛街副本组件-星星气球		
500018	2003		自恋的库洛洛		
500019	2003		通用空物件		['罗斯']
500020	2003		通用空物件		['调查']
500007	2003		交互闪光点		['拾起']
500021	2003		普通长款箱子		
500022	2003		普通箱子		
500023	2003		普通箱子		
500024	2003		普通长款箱子		
500025	2003		普通长款箱子		
500026	2003		普通长款箱子		
