Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
100006	4006		时序宝箱1		['精良补给箱']
100007	4006		时序宝箱2		['精良补给箱']
100008	4006		商业街&咖啡宝箱1		['精良补给箱']
100009	4006		死区触发器		
100010	4006	3	回宿舍操作设备		['返回休息室']
100015	4006		商业街&咖啡宝箱2		['精良补给箱']
100016	4006		时序宝箱5		['精良补给箱']
100017	4006		时序宝箱6		['精良补给箱']
100018	4006		时序宝箱3		['精良补给箱']
100019	4006		商业街&咖啡宝箱3		['精良补给箱']
100020	4006		商业街&咖啡宝箱4		['精良补给箱']
100021	4006		时序宝箱4		['精良补给箱']
100022	4006		商业街&咖啡宝箱5		['精良补给箱']
100023	4006		商业街&咖啡宝箱6		['精良补给箱']
100069	4006		遮阳棚		
100070	4006		广告牌		
100074	4006		咖啡吧台		
100075	4006		露天广场-广告条01		
100076	4006		引导员		['西尔莎']
100077	4006		新闻调查		['【SoName】']
100079	4006		遗失的文件		['【SoName】']
100080	4006		触发器1		
100081	4006		触发器2		
100082	4006		触发器3		
100083	4006		测试用触发器		
100084	4006		咖啡厅新闻调查		['【SoName】']
100085	4006		空掉的蛋糕盒		['【SoName】']
100086	4006		《最后的书》		['【SoName】']
100087	4006		触发器3-1		
100088	4006		触发器3-2		
100089	4006		触发器3-3		
100122	4006		时序广场传送点		['终端信标']
100047	4006		商业街传送点		['终端信标']
100121	4006		打卡点传送点		['终端信标']
100065	4006		《后来机器人也拥有了一个星球》		['【SoName】']
100066	4006	3	前往露天广场		['前往商业露天广场']
100067	4006	3	前往时序广场		['前往时序广场']
100068	4006	3	商业街回时序广场		['前往时序广场']
100123	4006	3	时序广场前往商业街		['前往环星长廊']
100003	4006		露天广场1		['精良补给箱']
100078	4006		露天广场2		['精良补给箱']
100125	4006		露天广场3		['精良补给箱']
100126	4006		露天广场4		['精良补给箱']
100127	4006		露天广场5		['精良补给箱']
100130	4006		通用空物件		
100186	4006		空花电梯		
100140	4006		导航打卡点		['查看']
100141	4006		投影树		['观察']
100146	4006		充电桩		
100148	4006		发光灯		
100149	4006		通用空物件		
100153	4006		商店街等级椅1		
100155	4006		商店街等级椅2		
100156	4006		商店街等级椅3		
100157	4006		商店街等级椅4		
100158	4006		商店街等级椅5		
100159	4006		商店街等级椅6		
100160	4006		雪松商店内的光幕屏广告		['查看']
100161	4006		卡牌店广告牌		['查看']
100162	4006		辅助机店的机器人		['查看']
100163	4006		书店广告牌		['查看']
100164	4006		九龙商会指示牌		['查看']
100165	4006		海洋之心指示牌		['查看']
100166	4006		休闲店指示牌		['查看']
100167	4006		甜品店指示牌		['查看']
100168	4006		食品店指示牌		['查看']
100169	4006		书店的宣传册		['查看']
100170	4006		九龙商会的宣传单		['查看']
100171	4006		雪松商店内的传单		['查看']
100172	4006		阿迪莱店的菜单		['查看']
100173	4006		中心区域地球仪		['查看']
100135	4006		中心区地球仪旁边的路牌		['查看']
100174	4006		广场上的电子牌		['查看']
100175	4006		广场上的灯光屏幕		['查看']
100178	4006		博物馆前的电子光屏幕		['查看']
100180	4006		酒吧门口的电子牌		['查看']
100181	4006		咖啡休息区的楼层牌		['查看']
100182	4006		摆在露天咖啡桌上的传单		['查看']
100183	4006		地球仪介绍手册		['查看']
100184	4006		酒吧内的酒水单		['查看']
100185	4006		电梯口地上的说明书		['查看']
100187	4006		酒吧内的桌上的杂志故事书		['查看']
100188	4006		海洋之心的店铺宣传单		['查看']
100189	4006		二层，投影机器人		['查看']
100190	4006		二层电子屏幕交互		['查看']
100191	4006		通往大树区的电子牌交互		['查看']
100192	4006		宿舍后的电子告示牌交互		['查看']
100193	4006		数据库前的交互		['查看']
100194	4006		二楼景观物前的交互		['查看']
100195	4006		二楼观景台前的交互		['查看']
100196	4006		一楼大楼前桌子上的阅读物		['查看']
100197	4006		一楼大树下的阅读物		['查看']
100198	4006		一楼宿舍后面椅子上放着的阅读物		['查看']
100199	4006		一楼数据库前的阅读物		['【SoName】']
100200	4006		一楼宿舍门口贴的公告啥的阅读物		['查看']
100201	4006		二楼打卡点前的阅读物		['【SoName】']
100038	4006	2	通用带碰撞的空物件		['【前往舰船内部】']
100039	4006	2	通用带碰撞的空物件		['【前往博物馆】']
100040	4006	2	通用带碰撞的空物件		['【前往舰船内部】']
100041	4006	2	通用带碰撞的空物件		['【前往九龙餐厅内部】']
100025	4006		运输点（待审核）		
100026	4006		发光灯		
100027	4006		库洛洛咖啡		['终端信标']
100028	4006		食府门庭		['终端信标']
100029	4006		星辰酿泡		['终端信标']
100030	4006		环形大道		['终端信标']
100001	4006		商业街&咖啡宝箱7		['精良补给箱']
100002	4006		露天广场6		['精良补给箱']
100014	4006		跳跳乐平台02		
100031	4006		跳跳乐平台02		
100032	4006		跳跳乐平台02		
100033	4006		跳跳乐平台02		
100043	4006		投影交互台		['切换投影']
100044	4006		投影交互影1		
100045	4006		发光灯		
100046	4006		跳跳乐大螺母		
100048	4006		映空竞跃		['开始游戏']
100049	4006		映空竞跃		['开始游戏']
100011	4006		交互闪光2		['查看']
100012	4006		交互闪光2		['查看']
100013	4006		通用带碰撞的空物件		['去测试官']
100024	4006		交互闪光2		
100034	4006		交互闪光2		
100035	4006		交互闪光2		
100036	4006		交互闪光2		
100004	4006		冰箱		
100005	4006		冰箱		
100037	4006		冰箱		
100042	4006		冰箱		
100050	4006		冰箱		
100051	4006		信息终端小		
100052	4006		机器人		
100053	4006		信息终端大		
100054	4006		游戏机		
100055	4006		阿迪莱		
100056	4006		海洋之心		
100057	4006		九龙		
100058	4006		冰箱		
100059	4006		冰箱		
100060	4006		冰箱		
100061	4006		冰箱		
100062	4006		冰箱		
100063	4006		冰箱		
100064	4006		冰箱		
100071	4006	3	操作设备		['前往空中花园商业B区']
100072	4006		商业街-氛围箱子		
100073	4006		商业街-氛围植物		
100090	4006		售货机		
100091	4006		售货机		
