Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
1100002	4034		开启电梯的操作台		['操作']
1100003	4034		这是深潜装置		
1100010	4034		罗塞塔的启动舱_开		
1100017	4034		主线用-破损的玻璃01		
1100018	4034		主线用-破损的玻璃02		
1100019	4034		主线用-破损的玻璃03		
1100001	4034		主线用军备区警报特效		['【SoName】']
1100004	4034		军备区电梯坏的		
1100005	4034		电梯坏了的提示		['观察']
1100006	4034		军备区电梯好的		['前往上层', '前往下层']
1100007	4034		军备区电梯空气墙		
1100008	4034		大电梯好检测1		
1100009	4034		大电梯好检测2		
1100011	4034		物流中心箱子		
1100012	4034		军备区中箱子		
1100013	4034		军备区中箱子2		
1100014	4034		军备区中箱子2		
1100015	4034		军备区中箱子2		
1100016	4034		军备区中箱子2		
1100020	4034		军备区组合罐子		
1100021	4034		军备区罐子		
1100022	4034		军备区罐子		
1100023	4034		军备区小箱子		
1100024	4034		军备区小箱子		
1100025	4034		军备区组合罐子		
1100026	4034		军备区中箱子2		
1100027	4034		军备区中箱子2		
1100028	4034		军备区中箱子		
1100029	4034		主线用-军备区电火花特效		
1100030	4034		主线用-军备区电火花特效		
1100031	4034		主线用-军备区电火花特效		
1100032	4034		主线用-军备区电火花特效		
1100033	4034		主线用-军备区电火花特效		
1100034	4034		主线用-破损的电缆		
1100035	4034		主线用-破损的电缆		
1100036	4034		主线用-军备区电火花特效		
1100037	4034		主线用-军备区电火花特效		
1100038	4034		主线用-军备区电火花特效		
1100039	4034		主线用-破损的电缆		
1100040	4034		主线用-军备区电火花特效		
1100041	4034		主线用-破损的电缆		
1100042	4034		主线用-军备区电火花特效		
1100043	4034		主线用-破损的电缆		
1100044	4034		主线用-军备区电火花特效		
1100045	4034		主线用-破损的电缆		
1100046	4034		军备区入口大门		
1100047	4034		军备区椅子		
1100048	4034		军备区椅子		
1100049	4034		军备区椅子		
1100050	4034		主线用-军备区电火花特效		
1100052	4034		军备区中箱子		
1100053	4034		军备区中箱子2		
1100054	4034		军备区罐子		
1100055	4034		军备区中箱子		
1100056	4034		军备区中箱子		
1100057	4034		军备区罐子		
1100058	4034		主线用-军备区电火花特效		
1100059	4034		主线用-破损的电缆		
1100060	4034		主线用-军备区电火花特效		
1100061	4034		主线用-军备区电火花特效		
1100051	4034		军备区玻璃门		
1100062	4034		军备区玻璃门		
