Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
3200003	600101	2	电梯5		['前往拟域训练场']
3200004	600101	2	电梯3		['前往折角廊道', '前往奠基大厅']
3200005	600101	2	电梯2		['前往拟域训练场']
3200001	600101		通用空物件		
3200002	600101		法奥斯学院教学楼区域通知		['查看']
3200006	600101	2	通用带碰撞的空物件		['前往黄金大厅']
3200007	600101		电梯提示		
3200008	600101		播报		
3200009	600101		黑板		['查看']
3200010	600101		不知是谁的课堂笔记		['查看']
3200011	600101		数据屏2		
3200012	600101		雾域观测记录		['查看']
3200013	600101		生存手册		['查看']
3200014	600101		法奥斯雾域事件战术记录		['查看']
3200015	600101		交互闪光2		['查看']
3200016	600101		交互闪光2		['查看']
3200017	600101		法奥斯地板logo		
3200019	600101		法奥斯武器架2		['交互']
3200020	600101		法奥斯操作台		['交互']
3200021	600101		法奥斯地板logo		
3200022	600101		通用空物件		
3200018	600101		法奥斯武器架1		
3200023	600101		法奥斯小门		
3200024	600101		法奥斯小门		
3200025	600101		法奥斯大门		
