Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
4000001	600104		自动贩卖机掉落的卡片		['（拾起）']
4000003	600104		交互点 路牌		['（查看路牌）']
4000004	600104		扭蛋机01		['（投入硬币）', '（旋转按钮）']
4000005	600104		模型-数据屏-难眠之夜		
4000006	600104		交互点-难眠之夜		['（查看）']
4000007	600104		电梯有广告触发器		
4000008	600104		镜子怪谈-匿名文字讨论板01		['（查看讨论板）']
4000009	600104		镜子怪谈-匿名文字讨论板01		['（查看讨论板）']
4000010	600104		机器人跳舞-宝箱		['精良补给箱？']
4000011	600104		交互点-法奥斯文具店		['（观察）']
4000012	600104		D.B.H.理发店-镜子-交互点		['（查看镜子）']
4000014	600104		饮料机-初始状态		['（观察）']
4000015	600104		饮料机-后续常驻		['（观察）']
4000016	600104		枢纽区电梯		['（使用电梯）']
4000017	600104		枢纽区电梯-上层触发器		['前往下层', '前往上层']
4000018	600104		枢纽区电梯-下层触发器		['前往下层', '前往上层']
4000019	600104		电梯无广告触发器		
4000020	600104		交互点-2F眺望镜头		['（眺望）']
4000021	600104		扭蛋机02		['（投入硬币）', '（旋转按钮）']
4000002	600104		操作设备		
