Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
900001	6007		跳跳乐浮动平台		
900002	6007		跳跳乐平台01		
900003	6007		跳跳乐平台01		
900004	6007		跳跳乐平台01		
900005	6007		跳跳乐平台01		
900006	6007		跳跳乐平台01		
900007	6007		跳跳乐平台01		
900008	6007		跳跳乐平台01		
900009	6007		跳跳乐平台01		
900010	6007		跳跳乐平台01		
900011	6007		跳跳乐平台01		
900012	6007		跳跳乐螺母		
900013	6007		跳跳乐螺母		
900014	6007		跳跳乐螺母		
900015	6007		跳跳乐螺母		
900016	6007		跳跳乐螺母		
900017	6007		跳跳乐螺母		
900018	6007		跳跳乐螺母		
900019	6007		跳跳乐螺母		
900020	6007		跳跳乐螺母		
900021	6007		跳跳乐螺母		
900022	6007		跳跳乐螺母		
900023	6007		跳跳乐螺母		
900024	6007		跳跳乐大螺母		
900025	6007		跳跳乐平台阻挡		
900026	6007		通用空物件		
900027	6007		终点		
900030	6007		死区		
900028	6007		跳跳乐平台阻挡		
