Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
600001	6004		跳跳乐浮动平台		
600002	6004		跳跳乐平台01		
600003	6004		跳跳乐平台01		
600004	6004		跳跳乐平台01		
600005	6004		跳跳乐平台01		
600006	6004		跳跳乐平台01		
600007	6004		跳跳乐平台01		
600008	6004		跳跳乐平台01		
600009	6004		跳跳乐平台01		
600010	6004		跳跳乐平台01		
600011	6004		跳跳乐平台01		
600012	6004		跳跳乐平台01		
600013	6004		跳跳乐平台01		
600014	6004		跳跳乐平台01		
600015	6004		跳跳乐平台01		
600019	6004		跳跳乐平台01		
600020	6004		跳跳乐浮动平台		
600021	6004		跳跳乐平台01		
600022	6004		跳跳乐平台01		
600023	6004		跳跳乐平台01		
600024	6004		跳跳乐平台01		
600027	6004		跳跳乐平台01		
600029	6004		跳跳乐平台01		
600030	6004		跳跳乐平台01		
600031	6004		跳跳乐浮动平台		
600032	6004		跳跳乐平台01		
600033	6004		跳跳乐平台01		
600034	6004		跳跳乐平台01		
600035	6004		跳跳乐平台01		
600036	6004		跳跳乐大螺母		
600037	6004		跳跳乐螺母		
600038	6004		跳跳乐螺母		
600039	6004		跳跳乐螺母		
600040	6004		跳跳乐螺母		
600041	6004		跳跳乐螺母		
600042	6004		跳跳乐螺母		
600043	6004		跳跳乐螺母		
600044	6004		跳跳乐螺母		
600045	6004		跳跳乐螺母		
600046	6004		跳跳乐大螺母		
600047	6004		跳跳乐螺母		
600048	6004		跳跳乐螺母		
600049	6004		跳跳乐螺母		
600050	6004		跳跳乐螺母		
600051	6004		跳跳乐螺母		
600052	6004		跳跳乐螺母		
600053	6004		跳跳乐螺母		
600054	6004		跳跳乐螺母		
600055	6004		跳跳乐螺母		
600056	6004		跳跳乐螺母		
600057	6004		跳跳乐螺母		
600058	6004		跳跳乐螺母		
600059	6004		跳跳乐螺母		
600060	6004		跳跳乐螺母		
600061	6004		跳跳乐螺母		
600062	6004		跳跳乐螺母		
600063	6004		跳跳乐螺母		
600064	6004		跳跳乐螺母		
600065	6004		跳跳乐螺母		
600066	6004		跳跳乐螺母		
600067	6004		跳跳乐螺母		
600068	6004		跳跳乐螺母		
600069	6004		跳跳乐螺母		
600070	6004		跳跳乐螺母		
600071	6004		跳跳乐螺母		
600072	6004		跳跳乐螺母		
600073	6004		跳跳乐螺母		
600074	6004		跳跳乐螺母		
600075	6004		跳跳乐螺母		
600076	6004		跳跳乐故障螺母		
600077	6004		跳跳乐故障螺母		
600078	6004		跳跳乐故障螺母		
600079	6004		跳跳乐故障螺母		
600080	6004		跳跳乐故障螺母		
600081	6004		跳跳乐故障螺母		
600082	6004		跳跳乐故障螺母		
600083	6004		保存点3		
600084	6004		跳跳乐浮动平台		
600085	6004		跳跳乐传送门		
600086	6004		跳跳乐平台阻挡		
600087	6004		跳跳乐平台01		
600089	6004		01门正入		
600090	6004		01门反入		
600091	6004		02门正出		
600092	6004		02门反出		
600093	6004		通用空物件		
600094	6004		通用空物件		
600095	6004		通用空物件		
600096	6004		通用空物件		
600097	6004		通用空物件		
600098	6004		通用空物件		
600099	6004		通用空物件		
600100	6004		通用空物件		
600101	6004		通用空物件		
600102	6004		门3出		
600103	6004		门3入		
600104	6004		加速带		
600105	6004		加速带		
600106	6004		弹簧		
600107	6004		跳跳乐弹簧		
600108	6004		初级宝箱		['基础补给箱']
600109	6004		中级宝箱		['精良补给箱']
600110	6004		高级宝箱		['卓越补给箱']
600111	6004		终点		
600112	6004		死区		
600113	6004		跳跳乐平台阻挡		
600114	6004		跳跳乐传送带		
600115	6004		跳跳乐传送带		
600116	6004		跳跳乐传送带		
600117	6004		跳跳乐传送带		
600118	6004		跳跳乐传送带		
600119	6004		跳跳乐传送带		
600120	6004		跳跳乐传送带		
600121	6004		跳跳乐传送带		
600122	6004		跳跳乐传送带		
600123	6004		跳跳乐传送带		
600124	6004		跳跳乐传送带		
600125	6004		跳跳乐传送带		
600126	6004		跳跳乐传送带		
600127	6004		跳跳乐传送带		
600128	6004		跳跳乐传送带		
600129	6004		跳跳乐传送带		
600130	6004		跳跳乐大螺母		
600131	6004		跳跳乐弹簧		
600132	6004		隐藏		
600133	6004		跳跳乐平台01		
600134	6004		跳跳乐平台01		
600135	6004		跳跳乐平台01		
600136	6004		跳跳乐平台01		
600137	6004		跳跳乐平台01		
600138	6004		跳跳乐平台01		
600139	6004		跳跳乐平台01		
600140	6004		跳跳乐平台01		
600141	6004		跳跳乐平台01		
600142	6004		保存		
600143	6004		跳跳乐平台阻挡		
600144	6004		跳跳乐平台阻挡		
600016	6004		传送点		
600017	6004		传送点		
600018	6004		传送点		
600145	6004		通用空物件		
600146	6004		跳跳乐平台02		
600147	6004		跳跳乐平台02		
600148	6004		跳跳乐平台02		
600149	6004		通用空物件		
600150	6004		传送点		
600152	6004		传送点		
600025	6004		蓝色传送终点		
600026	6004		黄色传送终点		
600028	6004		黄色传送		
600088	6004		黄色传送		
600151	6004		黄色传送		
600153	6004		传送音		
600154	6004		传送音		
600155	6004		加速音		
600156	6004		加速音		
600157	6004		弹簧音		
