Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
500001	6003		跳跳乐浮动平台		
500002	6003		跳跳乐平台01		
500003	6003		跳跳乐平台01		
500004	6003		跳跳乐平台01		
500005	6003		跳跳乐平台01		
500006	6003		跳跳乐平台01		
500007	6003		跳跳乐平台01		
500009	6003		跳跳乐平台01		
500010	6003		跳跳乐平台01		
500011	6003		跳跳乐平台01		
500012	6003		跳跳乐平台01		
500013	6003		跳跳乐平台01		
500014	6003		跳跳乐平台01		
500015	6003		跳跳乐平台01		
500016	6003		跳跳乐平台01		
500017	6003		跳跳乐平台01		
500018	6003		跳跳乐平台01		
500019	6003		跳跳乐平台01		
500020	6003		跳跳乐平台01		
500021	6003		跳跳乐平台01		
500022	6003		跳跳乐平台01		
500023	6003		跳跳乐螺母		
500024	6003		跳跳乐螺母		
500025	6003		跳跳乐螺母		
500026	6003		跳跳乐螺母		
500027	6003		跳跳乐平台01		
500028	6003		跳跳乐平台01		
500029	6003		跳跳乐平台01		
500030	6003		跳跳乐浮动平台		
500031	6003		跳跳乐浮动平台		
500032	6003		跳跳乐平台01		
500033	6003		跳跳乐平台01		
500034	6003		跳跳乐平台01		
500035	6003		跳跳乐平台01		
500037	6003		跳跳乐平台01		
500038	6003		跳跳乐平台01		
500039	6003		跳跳乐故障螺母		
500040	6003		跳跳乐故障螺母		
500041	6003		跳跳乐故障螺母		
500042	6003		跳跳乐故障螺母		
500043	6003		跳跳乐故障螺母		
500044	6003		跳跳乐故障螺母		
500045	6003		跳跳乐故障螺母		
500046	6003		跳跳乐故障螺母		
500047	6003		跳跳乐故障螺母		
500048	6003		跳跳乐故障螺母		
500049	6003		跳跳乐螺母		
500050	6003		跳跳乐螺母		
500051	6003		跳跳乐故障螺母		
500052	6003		跳跳乐螺母		
500053	6003		跳跳乐螺母		
500054	6003		跳跳乐螺母		
500055	6003		跳跳乐螺母		
500056	6003		跳跳乐螺母		
500057	6003		跳跳乐螺母		
500058	6003		跳跳乐螺母		
500059	6003		跳跳乐螺母		
500060	6003		跳跳乐螺母		
500061	6003		跳跳乐螺母		
500062	6003		跳跳乐螺母		
500063	6003		跳跳乐螺母		
500064	6003		跳跳乐螺母		
500065	6003		跳跳乐螺母		
500066	6003		跳跳乐螺母		
500067	6003		跳跳乐螺母		
500068	6003		跳跳乐螺母		
500069	6003		跳跳乐螺母		
500070	6003		跳跳乐螺母		
500071	6003		跳跳乐螺母		
500072	6003		跳跳乐螺母		
500073	6003		跳跳乐螺母		
500074	6003		跳跳乐螺母		
500075	6003		跳跳乐螺母		
500076	6003		跳跳乐螺母		
500082	6003		跳跳乐螺母		
500083	6003		跳跳乐螺母		
500084	6003		跳跳乐螺母		
500085	6003		跳跳乐螺母		
500090	6003		死区		
500091	6003		跳跳乐平台阻挡		
500092	6003		保存点		
500093	6003		终点		
500094	6003		初级宝箱		['基础补给箱']
500095	6003		中级宝箱		['精良补给箱']
500096	6003		高级宝箱		['卓越补给箱']
500097	6003		跳跳乐平台01		
500098	6003		跳跳乐平台01		
500099	6003		跳跳乐平台01		
500100	6003		跳跳乐平台01		
500101	6003		跳跳乐平台01		
500102	6003		跳跳乐平台01		
500103	6003		跳跳乐平台01		
500104	6003		跳跳乐平台01		
500105	6003		跳跳乐平台01		
500106	6003		跳跳乐平台01		
500107	6003		跳跳乐平台01		
500108	6003		跳跳乐传送带		
500109	6003		跳跳乐传送带		
500110	6003		跳跳乐传送带		
500111	6003		跳跳乐传送带		
500112	6003		跳跳乐传送带		
500113	6003		跳跳乐传送带		
500114	6003		跳跳乐传送带		
500115	6003		跳跳乐传送带		
500116	6003		跳跳乐传送带		
500117	6003		跳跳乐传送带		
500118	6003		跳跳乐传送带		
500119	6003		跳跳乐传送带		
500120	6003		跳跳乐传送带		
500121	6003		跳跳乐传送带		
500122	6003		跳跳乐传送带		
500123	6003		跳跳乐传送带		
500124	6003		跳跳乐传送带		
500126	6003		跳跳乐传送带		
500127	6003		跳跳乐传送带		
500128	6003		跳跳乐传送带		
500129	6003		跳跳乐传送带		
500130	6003		跳跳乐传送带		
500131	6003		跳跳乐传送带		
500132	6003		跳跳乐传送带		
500133	6003		跳跳乐传送带		
500125	6003		跳跳乐传送带		
500134	6003		跳跳乐传送带		
500135	6003		跳跳乐传送带		
500136	6003		跳跳乐传送带		
500138	6003		跳跳乐传送带		
500139	6003		跳跳乐传送带		
500140	6003		跳跳乐传送带		
500141	6003		跳跳乐传送带		
500142	6003		跳跳乐传送带		
500143	6003		跳跳乐传送带		
500144	6003		跳跳乐传送带		
500145	6003		跳跳乐传送带		
500146	6003		跳跳乐传送带		
500147	6003		加速		
500148	6003		加速		
500149	6003		加速		
500150	6003		弹簧		
500151	6003		弹簧		
500152	6003		跳跳乐弹簧		
500153	6003		跳跳乐弹簧		
500036	6003		隐藏		
500077	6003		加速		
500078	6003		跳跳乐传送带		
500079	6003		跳跳乐传送带		
500080	6003		跳跳乐大螺母		
500081	6003		跳跳乐平台01		
500086	6003		跳跳乐平台01		
500087	6003		跳跳乐平台01		
500088	6003		跳跳乐平台01		
500089	6003		跳跳乐平台01		
500137	6003		跳跳乐平台01		
500154	6003		跳跳乐平台01		
500155	6003		跳跳乐平台01		
500156	6003		跳跳乐螺母		
500157	6003		跳跳乐螺母		
500158	6003		跳跳乐螺母		
500159	6003		跳跳乐螺母		
500160	6003		跳跳乐螺母		
500162	6003		加速		
500163	6003		跳跳乐平台01		
500164	6003		跳跳乐平台01		
500165	6003		跳跳乐平台阻挡		
500166	6003		跳跳乐平台阻挡		
500167	6003		跳跳乐传送带		
500168	6003		跳跳乐传送带		
500169	6003		跳跳乐传送带		
500170	6003		跳跳乐传送带		
500171	6003		跳跳乐传送带		
500172	6003		跳跳乐传送带		
500173	6003		跳跳乐传送带		
500174	6003		跳跳乐传送带		
500175	6003		跳跳乐传送带		
500176	6003		跳跳乐传送带		
500177	6003		跳跳乐传送带		
500178	6003		跳跳乐传送带		
500179	6003		跳跳乐传送带		
500180	6003		跳跳乐传送带		
500181	6003		跳跳乐传送带		
500182	6003		跳跳乐传送带		
500183	6003		跳跳乐传送带		
500184	6003		跳跳乐传送带		
500185	6003		跳跳乐传送带		
500186	6003		跳跳乐传送带		
500187	6003		跳跳乐传送带		
500188	6003		跳跳乐传送带		
500189	6003		跳跳乐传送带		
500190	6003		跳跳乐传送带		
500008	6003		跳跳乐平台01		
500161	6003		通用空物件		
500191	6003		通用空物件		
500192	6003		通用空物件		
500193	6003		跳跳乐平台01		
500194	6003		弹簧		
500195	6003		加速音		
500196	6003		加速音		
500197	6003		加速音		
500198	6003		加速音		
