Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
300001	6001		跳跳乐浮动平台		
300002	6001		跳跳乐平台01		
300003	6001		跳跳乐平台01		
300004	6001		跳跳乐平台01		
300005	6001		跳跳乐平台01		
300006	6001		跳跳乐平台01		
300007	6001		跳跳乐平台01		
300008	6001		跳跳乐平台01		
300009	6001		跳跳乐平台01		
300010	6001		跳跳乐平台01		
300011	6001		跳跳乐浮动平台		
300012	6001		跳跳乐螺母		
300013	6001		跳跳乐螺母		
300014	6001		跳跳乐螺母		
300015	6001		跳跳乐螺母		
300016	6001		跳跳乐螺母		
300017	6001		跳跳乐螺母		
300018	6001		跳跳乐螺母		
300019	6001		跳跳乐螺母		
300020	6001		跳跳乐螺母		
300021	6001		跳跳乐螺母		
300022	6001		跳跳乐螺母		
300023	6001		跳跳乐螺母		
300024	6001		跳跳乐螺母		
300025	6001		跳跳乐螺母		
300032	6001		初级宝箱		['基础补给箱']
300033	6001		中级宝箱		['精良补给箱']
300034	6001		高级宝箱		['卓越补给箱']
300035	6001		终点		
300036	6001		死区		
300037	6001		跳跳乐大螺母		
300026	6001		通用空物件		
300027	6001		跳跳乐平台阻挡		
300028	6001		跳跳乐平台阻挡		
