Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
200003	4029		跳跳乐平台01		
200004	4029		跳跳乐平台01		
200005	4029		跳跳乐平台01		
200006	4029		跳跳乐平台01		
200007	4029		跳跳乐平台01		
200008	4029		跳跳乐平台01		
200013	4029		跳跳乐平台02		
200014	4029		通用空物件		
200015	4029		跳跳乐平台02		
200016	4029		跳跳乐平台02		
200017	4029		跳跳乐平台02		
200021	4029		跳跳乐平台01		
200022	4029		跳跳乐平台01		
200024	4029		跳跳乐平台02		
200025	4029		跳跳乐平台01		
200026	4029		跳跳乐平台01		
200027	4029		跳跳乐平台01		
200028	4029		跳跳乐平台01		
200030	4029		跳跳乐平台01		
200033	4029		跳跳乐平台01		
200034	4029		跳跳乐传送带		
200035	4029		跳跳乐传送带		
200036	4029		跳跳乐传送带		
200037	4029		跳跳乐传送带		
200038	4029		跳跳乐传送带		
200039	4029		跳跳乐传送带		
200040	4029		跳跳乐传送带		
200041	4029		跳跳乐传送带		
200009	4029		跳跳乐平台阻挡		
200010	4029		跳跳乐平台01		
200019	4029		跳跳乐传送带		
200046	4029		跳跳乐平台02		
200048	4029		跳跳乐平台02		
200047	4029		跳跳乐传送带		
200049	4029		跳跳乐传送带		
200050	4029		跳跳乐传送带		
200051	4029		跳跳乐传送带		
200052	4029		跳跳乐传送带		
