Name	Layer	ClipPath	RootMotionPath
Drama_1002_017_Zake_01	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_1002_017_Zake_01.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_1002_017_Zake_01.asset
Drama_Cool_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Cool_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Cool_End.asset
Drama_Cool_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Cool_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Cool_Loop.asset
Drama_Cool_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Cool_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Cool_Start.asset
Drama_Foundation_01_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Foundation_01_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Foundation_01_End.asset
Drama_Foundation_01_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Foundation_01_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Foundation_01_Loop.asset
Drama_Foundation_01_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Foundation_01_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Foundation_01_Start.asset
Drama_Invite_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Invite_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Invite_End.asset
Drama_Invite_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Invite_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Invite_Loop.asset
Drama_Invite_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Invite_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_Invite_Start.asset
Drama_LookHand_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_LookHand_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_LookHand_End.asset
Drama_LookHand_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_LookHand_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_LookHand_Loop.asset
Drama_LookHand_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_LookHand_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/Npc1ZakeMd00001SG/Npc1ZakeMd00001SG/CommonLayer/Drama_LookHand_Start.asset
