Name	Layer	ClipPath	RootMotionPath
Attack003	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack003.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack003.asset
Attack004	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack004.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack004.asset
Attack005	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack005.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack005.asset
Attack006	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack006.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack006.asset
Attack007	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack007.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack007.asset
Attack008	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack008.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack008.asset
Attack009	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack009.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack009.asset
Attack011	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack011.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack011.asset
Attack012	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack012.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack012.asset
Attack013	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack013.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack013.asset
Attack014	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack014.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack014.asset
Attack015	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack015.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack015.asset
Attack017	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack017.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack017.asset
Attack018	BaseLayer	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack018.anim	Assets/Product/Role/DlcAnimation/Mb1JueanhtMd010001/Mb1JueanhtMd010001/BaseLayer/Attack018.asset
