Name	Layer	ClipPath	RootMotionPath
CallingStand_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/CallingStand_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/CallingStand_End.asset
CallingStand_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/CallingStand_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/CallingStand_Loop.asset
CallingStand_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/CallingStand_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/CallingStand_Start.asset
Drama_CallingStand_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingStand_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingStand_End.asset
Drama_CallingStand_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingStand_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingStand_Loop.asset
Drama_CallingStand_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingStand_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingStand_Start.asset
Drama_CallingWalk_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingWalk_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingWalk_End.asset
Drama_CallingWalk_Loop1	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingWalk_Loop1.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingWalk_Loop1.asset
Drama_CallingWalk_Loop2	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingWalk_Loop2.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingWalk_Loop2.asset
Drama_CallingWalk_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingWalk_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_CallingWalk_Start.asset
Drama_Forefinger_L_Loop_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_Forefinger_L_Loop_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_Forefinger_L_Loop_End.asset
Drama_Forefinger_L_Loop_Loop	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_Forefinger_L_Loop_Loop.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_Forefinger_L_Loop_Loop.asset
Drama_Forefinger_L_Loop_Start	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_Forefinger_L_Loop_Start.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_Forefinger_L_Loop_Start.asset
Drama_Forefinge_R_End	BaseLayer	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_Forefinge_R_End.anim	Assets/Product/Role/DlcAnimation/BigWorld/Common/R4LiangMdCommonSG/R4LiangMdCommonSG/CommonLayer/Drama_Forefinge_R_End.asset
