Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
100001	2		"""Hide and Seek"" Temporary Cheese"		
100002	2		"""Hide and Seek"" Temporary Cheese"		
100003	2		"""Hide and Seek"" Temporary Cheese"		
100004	2		"""Hide and Seek"" Temporary Cheese"		
100005	2		"""Hide and Seek"" Temporary Cheese"		
100006	2		"""Hide and Seek"" Temporary Cheese"		
100007	2		"""Hide and Seek"" Temporary Cheese"		
100008	2		"""Hide and Seek"" Temporary Cheese"		
100009	2		"""Hide and Seek"" Temporary Cheese"		
100010	2		"""Hide and Seek"" Temporary Cheese"		
100011	2		"""Hide and Seek"" Temporary Cheese"		
100012	2		"""Hide and Seek"" Temporary Cheese"		
100013	2		"""Hide and Seek"" Temporary Cheese"		
100014	2		"""Hide and Seek"" Temporary Cheese"		
100015	2		"""Hide and Seek"" Temporary Cheese"		
100016	2		"""Hide and Seek"" Temporary Cheese"		
100017	2		"""Hide and Seek"" Temporary Cheese"		
100018	2		"""Hide and Seek"" Temporary Cheese"		
100019	2		"""Hide and Seek"" Temporary Cheese"		
100020	2		"""Hide and Seek"" Temporary Cheese"		
100021	2		"""Hide and Seek"" Temporary Cheese"		
100022	2		"""Hide and Seek"" Temporary Cheese"		
100023	2		"""Hide and Seek"" Temporary Cheese"		
100024	2		"""Hide and Seek"" Temporary Cheese"		
100025	2		"""Hide and Seek"" Temporary Cheese"		
100026	2		躲猫猫临时道具箱		
100027	2		躲猫猫临时道具箱		
100028	2		躲猫猫临时道具箱		
100029	2		躲猫猫临时道具箱		
100030	2		躲猫猫临时道具箱		
