Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
1	1		Shopping Center Door		
2	1		Shopping Center Door		
3	1		Shopping Center Door		
4	1		Shopping Center Door		
5	1		Shopping Center Door		
6	1		Shopping Center Door		
7	1		Shopping Center Door		
8	1		Shopping Center Door		
9	1		Shopping Center Door		
10	1		Shopping Center Door		
11	1		Shopping Center Door		
12	1		Shopping Center Door		
13	1		Shopping Center Door		
14	1		Shopping Center Door		
15	1		Shopping Center Door		
16	1		Shopping Center Door		
17	1		Shopping Center Door		
18	1		Shopping Center Door		
19	1		Sign		
20	1		Sign		
21	1		Sign		
22	1		Sign		
23	1		Sign		
24	1		Sign		
25	1		Sign		
26	1		Sign		
27	1		Sign		
28	1		Sign		
29	1		Trolley		
30	1		Trolley		
31	1		Trolley		
32	1		Trolley		
33	1		Trolley		
34	1		Trolley		
35	1		Trolley		
36	1		Shopping Basket		
37	1		Shopping Basket		
38	1		Shopping Basket		
39	1		Shopping Basket		
40	1		Shopping Basket		
41	1		Shopping Basket		
42	1		Shopping Basket		
43	1		Shopping Basket		
44	1		Shopping Basket		
45	1		Shopping Cart		
46	1		Shopping Cart		
47	1		Shopping Cart		
48	1		Shopping Cart		
49	1		Shopping Cart		
50	1		Shopping Cart		
51	1		Shopping Cart		
52	1		Shopping Cart		
53	1		Shopping Cart		
54	1		自动付款机		
55	1		自动付款机		
56	1		自动付款机		
57	1		自动付款机		
58	1		自动付款机		
59	1		水桶		
60	1		水桶		
61	1		水桶		
62	1		水桶		
63	1		水桶		
64	1		水桶		
65	1		水桶		
66	1		水桶		
67	1		水桶		
68	1		Trash Can		
69	1		Trash Can		
70	1		Trash Can		
71	1		Trash Can		
72	1		Trash Can		
73	1		Trash Can		
74	1		Trash Can		
75	1		Trash Can		
76	1		Trash Can		
77	1		Common Aerial Object		
78	1		Conveyor Belt		
79	1		Conveyor Belt		
80	1		Conveyor Belt		
81	1		Conveyor Belt		
83	1		Common Aerial Object		
82	1		Common Aerial Object		
84	1		Common Aerial Object		
90	1		Common Aerial Object		
85	1		Common Aerial Object		
86	1		Common Aerial Object		
87	1		Common Aerial Object		
88	1		Common Aerial Object		
89	1		Common Aerial Object		
94	1		Trolley		
95	1		Jump Base 4		
99	1		Jump Base 1		
100	1		Jump Base 4		
101	1		Jump Base 3		
102	1		Jump Base 2		
104	1		Jump Base 1		
91	1		Jump Base 1		
92	1		Display Case		
93	1		Fire Hydrant		
96	1		Fire Hydrant		
97	1		Fire Hydrant		
98	1		Distribution Box		
103	1		Distribution Box		
105	1		Jump Base 4		
106	1		Jump Base 4		
107	1		Jump Base 1		
108	1		Shopping Cart		
109	1		Shopping Cart		
