Id	GroupId	HeadIconStyleId	Name	Title	InteractOptionTexts
1	1		1		
2	1		bed_01		
3	1		bed_02		
4	1		bed_03		
5	1		bed_04		
6	1		bed_05		
7	1		bed_06		
8	1		bed_07		
9	1		bed_08		
10	1		bed_09		
11	1		bed_10		
12	1		Umbrella (Closed)		
13	1		Umbrella (Closed)		
14	1		Umbrella (Closed)		
15	1		Umbrella (Closed)		
16	1		Umbrella (Closed)		
17	1		Umbrella (Closed)		
18	1		Umbrella (Closed)		
19	1		Umbrella (Closed)		
20	1		Umbrella (Closed)		
21	1		Umbrella (Closed)		
22	1		Swim Ring		
23	1		Swim Ring		
24	1		Swim Ring		
25	1		Swim Ring		
26	1		Swim Ring		
27	1		Swim Ring		
28	1		Regular Chair		
29	1		Regular Chair		
30	1		Regular Chair		
31	1		Regular Chair		
32	1		Regular Chair		
33	1		船只		
34	1		船只		
35	1		船只		
36	1		船只		
37	1		船只		
38	1		船只		
39	1		Speaker		
40	1		Speaker		
41	1		气球		
42	1		气球		
43	1		气球		
44	1		气球		
45	1		BBQ Grill		
46	1		BBQ Grill		
47	1		BBQ Grill		
48	1		BBQ Grill		
49	1		Toy Ball		
50	1		Toy Ball		
51	1		Toy Ball		
52	1		Toy Ball		
53	1		Sand Castle		
54	1		Sand Castle		
55	1		Sand Castle		
56	1		Sand Castle		
57	1		Yellow Duck		
58	1		Yellow Duck		
59	1		Yellow Duck		
60	1		Yellow Duck		
61	1		Yellow Duck		
62	1		Yellow Duck		
63	1		Common Aerial Object		
64	1		"""Hide and Seek"" Temporary Cheese"		
65	1		"""Hide and Seek"" Temporary Cheese"		
66	1		"""Hide and Seek"" Temporary Cheese"		
67	1		"""Hide and Seek"" Temporary Cheese"		
68	1		"""Hide and Seek"" Temporary Cheese"		
69	1		"""Hide and Seek"" Temporary Cheese"		
70	1		躲猫猫临时道具箱		
71	1		躲猫猫临时道具箱		
72	1		躲猫猫临时道具箱		
73	1		躲猫猫临时道具箱		
74	1		躲猫猫临时道具箱		
75	1		"""Hide and Seek"" Temporary Cheese"		
76	1		"""Hide and Seek"" Temporary Cheese"		
77	1		"""Hide and Seek"" Temporary Cheese"		
78	1		"""Hide and Seek"" Temporary Cheese"		
79	1		"""Hide and Seek"" Temporary Cheese"		
80	1		"""Hide and Seek"" Temporary Cheese"		
81	1		"""Hide and Seek"" Temporary Cheese"		
82	1		"""Hide and Seek"" Temporary Cheese"		
83	1		"""Hide and Seek"" Temporary Cheese"		
84	1		"""Hide and Seek"" Temporary Cheese"		
85	1		"""Hide and Seek"" Temporary Cheese"		
86	1		"""Hide and Seek"" Temporary Cheese"		
87	1		"""Hide and Seek"" Temporary Cheese"		
88	1		"""Hide and Seek"" Temporary Cheese"		
89	1		"""Hide and Seek"" Temporary Cheese"		
90	1		"""Hide and Seek"" Temporary Cheese"		
91	1		"""Hide and Seek"" Temporary Cheese"		
92	1		"""Hide and Seek"" Temporary Cheese"		
93	1		"""Hide and Seek"" Temporary Cheese"		
