Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
1800001	2009	女X待机动作02（剧情）			['开始任务']
1800002	2009	露西亚			['【NpcName】', '【NpcName】', '【NpcName】', '【NpcName】']
1800003	2009	男y待机动作01（生态）			
1800004	2009	广场沉思氛围男			
1800005	2009	男X待机动作03（剧情）			
1800006	2009	男性服务员3（剧情）			
1800007	2009	男性构造体1（生态2）			
1800008	2009	PV三人气泡NPC休闲服男（剧情）			
1800009	2009	PV双人气泡NPC女（剧情）			
1800011	2009	男X待机动作02（剧情）			
1800013	2009	休息厅氛围组01女（剧情）			
1800014	2009	阿西莫夫			['【NpcName】', '【NpcName】', '【NpcName】', '【NpcName】']
1800015	2009	九龙女NPC02(黑色)			
1800018	2009	阿迪莱男NPC02(黄色)			
1800019	2009	库浇浇			
1800020	2009	新增金毛女（生态）			
1800021	2009	女性构造体3（生态）			
1800022	2009	男性构造体3（生态）			
1800010	2009	九龙女NPC02(黑色)			
1800025	2009	九龙女NPC01(白色)			
1800026	2009	女X待机动作01（生态2）			
1800028	2009	男性构造体2（生态2）			
1800029	2009	女性构造体1（生态2）			
1800030	2009	白色工程师服女2			
1800031	2009	制服男NPC01(灰色生态2)			
1800035	2009	阿迪莱男NPC03(蓝色)			
1800037	2009	库浇浇			
1800038	2009	扫地库洛洛			
1800039	2009	库浇浇			
1800040	2009	机器人NPC			
1800033	2009	宿舍氛围调查女			
1800034	2009	女性服务员9（生态）			
1800036	2009	休息厅氛围组01女			
1800043	2009	极地男NPC3			
1800044	2009	极地女NPC3			
