Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
900001	1001	露西亚			
900002	1001	露西亚			
900003	1001	引导员			
900004	1001	服务员	九龙食府		['【NpcName】']
900005	1001	制服女NPC1（生态）			
900006	1001	新增男NPC3（剧情）			
900007	1001	新增男NPC4（剧情）			
900008	1001	新增女NPC1（剧情）			
900009	1001	男性构造体3（剧情）			
900010	1001	女性构造体3（剧情）			
900011	1001	新增女NPC6（剧情）			
900012	1001	露西亚			
900013	1001	制服女NPC3（剧情）			
900014	1001	露西亚			
900015	1001	制服女NPC1（剧情）			
900016	1001	制服女NPC1（剧情）			
900017	1001	艺术协会工作人员	艺术协会		['【NpcName】']
900018	1001	男X待机动作01（剧情）			
900019	1001	男性构造体2（剧情）			
900020	1001	新增女NPC1（剧情）			
900021	1001	制服女NPC1（剧情）			
900022	1001	露西亚			
900023	1001	露西亚			
