Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
1000001	1002	我是极地机械			
1000002	1002	工程师			['交谈']
1000003	1002	我是剧情前的阿西莫夫			['交谈']
1000004	1002	和阿西莫夫对话的构造体1			
1000005	1002	和阿西莫夫对话的构造体2			
1000006	1002	我是蜜纳			['交谈']
1000007	1002	我是导航员			['交谈']
1000008	1002	新加的对话NPC			['旁听']
1000009	1002	制服女NPC1（剧情）			
1000010	1002	男y待机动作01（剧情）			
1000011	1002	男y待机动作01（剧情）			
1000012	1002	男y待机动作01（剧情）			
1000013	1002	制服女NPC3（生态）			
1000014	1002	制服女NPC1（生态）			
1000015	1002	制服女NPC4（剧情）			
1000016	1002	男y待机动作01（剧情）			
1000017	1002	男X待机动作01（剧情）			
1000018	1002	男X待机动作02（剧情）			
1000019	1002	男y待机动作01（剧情）			
1000020	1002	制服女NPC1（生态）			
1000021	1002	女性构造体1（剧情）			
1000022	1002	新罗塞塔			
1000023	1002	任务交互的极地机械兔			['交谈']
1000024	1002	女性构造体3（生态）			
1000025	1002	新增男NPC1			
1000026	1002	男y待机动作01（剧情）			
1000027	1002	工作机器人紫爪			
1000028	1002	工作机器人紫爪			
1000029	1002	男性构造体			
1000034	1002	白色工程师服女3（生态2）			
1000035	1002	白色工程师服女3（生态2）			
1000036	1002	白色工程师服女3（生态2）			
1000037	1002	白色工程师服女3（生态2）			
1000038	1002	我是极地机械兔			
1000039	1002	我是极地机兵			
1000040	1002	工作机器人			
1000041	1002	枪兵白			
1000042	1002	新增男NPC1			
1000043	1002	新增男NPC1			
1000044	1002	白色工程师服男6（生态2）			
1000045	1002	白色工程师服女8（生态2）			
1000046	1002	枪兵白			
1000047	1002	枪兵白			
1000048	1002	白色工程师服男4（生态2）			
1000049	1002	工作机器人蓝爪			
1000050	1002	男性构造体2（剧情）			
1000051	1002	男性构造体1（剧情）			
1000052	1002	新增男NPC1			
1000053	1002	白色工程师服男5（生态2）			
1000054	1002	白色工程师服男4（生态2）			
1000055	1002	白色工程师服男1（生态2）			
1000056	1002	白色工程师服女1（生态2）			
1000057	1002	白色工程师服女6（生态2）			
1000058	1002	女X待机动作02（剧情）			
1000059	1002	男y待机动作01（剧情）			
1000060	1002	枪兵白			
1000061	1002	枪兵白			
1000062	1002	工作机器人蓝爪			
1000063	1002	工作机器人			
1000030	1002	极地机兵NPC（主线用）			
1000064	1002	极地机兵NPC（主线用）			
1000065	1002	极地机兵NPC（主线用）			
1000066	1002	极地机械兔NPC（主线用）			
1000031	1002	极地女NPC3			
1000032	1002	极地女NPC3			
1000033	1002	我是剧情后的阿西莫夫			['交谈']
