Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
4200001	4045	工作机器人			
4200002	4045	男性构造体3（剧情）			
4200003	4045	女性构造体3（剧情）			
4200004	4045	男X待机动作04（剧情）			
4200005	4045	新增男NPC4（剧情）			
4200006	4045	新增男NPC6			
4200007	4045	白色工程师服女2（生态2）			
4200008	4045	九龙女NPC01(黯色生态2)			
4200009	4045	制服女NPC01(粉色生态2）			
4200010	4045	制服女NPC01(白色生态2）			
4200011	4045	扫描库洛洛			
4200012	4045	制服男NPC03(白色生态2)			
4200013	4045	白色工程师服女2（生态2）			
4200014	4045	休息厅氛围组01女			
4200015	4045	宿舍氛围约会男（剧情）			
4200016	4045	新增男NPC2			
4200017	4045	男性构造体3（剧情）			
4200018	4045	工作机器人			
4200019	4045	工作机器人			
4200020	4045	男X待机动作03（剧情）			
4200021	4045	新增男NPC3（剧情）			
4200022	4045	新增女NPC8			
4200023	4045	新增男NPC5（剧情）			
4200024	4045	女性服务员3（剧情）			
4200025	4045	制服女NPC1（生态）			
4200026	4045	男X待机动作01（生态）			
4200027	4045	巡逻库洛洛			
4200028	4045	巡逻库洛洛			
4200029	4045	男X待机动作03（剧情）			
4200030	4045	女X待机动作03（剧情）			
4200031	4045	新增男NPC5（剧情）			
4200032	4045	制服女NPC3（剧情）			
4200033	4045	女X待机动作01（生态2）			
4200034	4045	制服构造体士兵红1			
4200035	4045	库浇浇			
4200036	4045	巡逻库洛洛			
4200037	4045	颠勺库洛洛			
4200038	4045	修理库洛洛			
4200039	4045	极地女NPC1			
4200040	4045	带帽微笑库洛洛			
4200041	4045	女性构造体2（剧情）			
4200042	4045	机器人NPC			
