Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
2100001	500102	展览讲解员			
2100002	500102	新增男NPC3（生态）			
2100003	500102	休息厅氛围组01女（剧情）			
2100004	500102	女性构造体1（剧情）			['旁听']
2100005	500102	西里安			['西里安']
2100006	500102	巴恩斯			['巴恩斯']
2100007	500102	维冬			
2100008	500102	雯禾			
2100009	500102	布冬			['旁听']
2100010	500102	新增女NPC6（生态）			
2100011	500102	制服男NPC02(粉色)			['对话']
2100012	500102	扫地库洛洛			
2100013	500102	阿迪莱男NPC01(蓝色)			
2100014	500102	桑蒂斯			['桑蒂斯']
2100015	500102	军备守卫			
2100016	500102	军备守卫			
2100017	500102	制服女NPC02(黑色）			
2100018	500102	伊莫金			['伊莫金']
2100019	500102	制服男NPC01(白色)			
2100020	500102	新增女NPC8			
2100021	500102	制服女NPC2			
2100022	500102	新增女NPC4			
2100023	500102	新增男NPC6			
