Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
1200001	4036	我是阿西莫夫			
1200002	4036	枪兵白			
1200003	4036	枪兵白			
1200004	4036	枪兵白			
1200005	4036	枪兵白			
1200006	4036	枪兵白			
1200007	4036	枪兵白			
1200008	4036	枪兵白			
1200009	4036	枪兵白			
1200010	4036	女性构造体1（生态2）			
1200011	4036	男性构造体2（生态2）			
1200012	4036	男性构造体2（生态2）			
1200013	4036	女性构造体1（生态2）			
1200014	4036	女性构造体1（生态2）			
1200015	4036	男性构造体1（生态2）			
1200016	4036	男性构造体3（生态）			
1200017	4036	我是罗塞塔			
1200018	4036	枪兵白			
1200019	4036	枪兵白			
1200020	4036	男y待机动作01（剧情）			
1200021	4036	男y待机动作01（剧情）			
1200022	4036	男性构造体2（生态2）			
1200023	4036	男性构造体3（生态）			
1200024	4036	男性构造体3（生态）			
1200025	4036	工作机器人			
1200026	4036	枪兵白			
1200027	4036	白色工程师服男3（生态2）			
1200028	4036	枪兵白			
1200029	4036	枪兵白			
1200030	4036	受伤的伤员			
1200031	4036	白色工程师服男1（生态2）			
1200032	4036	白色工程师服女2（生态2）			
1200033	4036	女性构造体1（生态）			
1200034	4036	女性构造体2（生态）			
1200035	4036	女性构造体2（生态2）			
