Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
100004	4006	男y待机动作04			
100006	4006	男y坐下休闲待机02			
100007	4006	男y待机动作03			
100008	4006	男y待机动作02			
100010	4006	男X坐下休闲待机02			
100014	4006	翠丝	活动中心临时前台		['【NpcName】']
100018	4006	男y待机动作02			
100022	4006	男y待机动作02			
100023	4006	曼森	数据库引导员		['【NpcName】']
100024	4006	男y待机动作03			
100025	4006	男y待机动作01			
100028	4006	碎碎念的员工			
100029	4006	男y待机动作02			
100030	4006	女X坐下休闲待机02			
100031	4006	女y待机动作01			
100033	4006	女X坐下休闲待机03			
100034	4006	男y待机动作02			
100039	4006	声致	研究员		['【NpcName】']
100043	4006	男y待机动作02			
100044	4006	男y待机动作04			
100047	4006	男y待机动作02			
100049	4006	男y待机动作01			
100050	4006	男y待机动作04			
100053	4006	男y坐下休闲待机02			
100055	4006	男X坐下休闲待机01			
100056	4006	男y待机动作03			
100057	4006	男y待机动作01			
100052	4006	男Y待机动作03气泡			
100017	4006	维鲁斯	业余工程师		['【NpcName】']
100058	4006	PV双人气泡NPC女			
100059	4006	PV双人气泡NPC男			
100060	4006	PV三人气泡NPC休闲服男			['旁听']
100061	4006	PV三人气泡NPC休闲服女			
100062	4006	PV三人气泡NPC制服女			
100064	4006	休息厅氛围组01女			
100065	4006	疲惫的员工			
100066	4006	休息厅氛围组02男			
100067	4006	广场沉思氛围男			
100068	4006	中央广场沉思氛围女			
100070	4006	广场三人对话氛围组男			
100071	4006	广场三人对话氛围组男			
100072	4006	宿舍休闲女氛围01			
100073	4006	宿舍氛围约会女			
100074	4006	宿舍氛围约会男			
100075	4006	宿舍氛围调查女			
100076	4006	构造体男			
100077	4006	宿舍氛围对话女站			
100002	4006	库探探	探宝的库洛洛	8	['【NpcName】']
100016	4006	艾米	库洛洛咖啡店员		['【NpcName】']
100015	4006	男X待机动作02			
100021	4006	莱顿	库洛洛咖啡店员		['【NpcName】']
100026	4006	男X待机动作03			
100027	4006	女X待机动作01			
100032	4006	女X待机动作02			
100035	4006	女y待机动作01			
100036	4006	男X待机动作02			
100037	4006	构造体顾客			
100038	4006	男X待机动作04			
100040	4006	女X待机动作04			
100041	4006	男X待机动作04			
100046	4006	男X待机动作03			
100051	4006	女X待机动作02			
100054	4006	男X待机动作01			
100078	4006	男y待机动作01			
100079	4006	昏昏欲睡的工作人员			
100080	4006	女X待机动作03			
100081	4006	女y待机动作01			
100082	4006	女X待机动作01			
100083	4006	女X待机动作04			
100084	4006	男X待机动作04			
100085	4006	顾客			
100086	4006	观景的两个NPC			
100087	4006	奇怪的顾客			
100088	4006	观景的两个NPC			
100089	4006	米特	库洛洛咖啡店员		['【NpcName】']
100090	4006	女y待机动作01			
100091	4006	女y待机动作01			
100092	4006	“博士”研究员			['旁听']
100093	4006	西尔莎	库洛洛咖啡领班		['【NpcName】', '【NpcName】']
100069	4006	埃聂拉	研究员		['【NpcName】']
100095	4006	女y待机动作01			
100097	4006	店长型碧儿	海洋之心旗舰负责人		['【NpcName】']
100098	4006	看商品的NPC			
100099	4006	看商品的NPC			
100101	4006	停留的路人			
100106	4006	雪松店内			
100107	4006	雪松商店顾客			
100108	4006	库雪雪	雪松商店负责人		['【NpcName】']
100109	4006	女X待机动作02			
100112	4006	雪松店门口排队男			
100113	4006	排队的客人			
100114	4006	库锅锅	阿迪莱商会负责人		['【NpcName】']
100115	4006	讲价失败的顾客			
100116	4006	等餐的不耐烦的单个女性NPC			
100117	4006	女y待机动作01			
100119	4006	闲逛的路人			
100120	4006	通往商业街的台阶上闲聊的构造体			
100121	4006	通往商业街的台阶上闲聊的构造体			
100122	4006	女X待机动作01			
100123	4006	女y待机动作01			
100124	4006	男X待机动作02			
100125	4006	女X待机动作01			
100126	4006	男X待机动作04			
100127	4006	女X待机动作01			
100129	4006	艾德琳	卡洛普西亚导购		['【NpcName】']
100130	4006	女X待机动作04			
100131	4006	男X待机动作03			
100132	4006	服装店门口交谈的NPC			
100133	4006	男y待机动作01			
100134	4006	女X待机动作03			
100135	4006	女X待机动作03			
100136	4006	男X待机动作04			
100137	4006	女X待机动作04			
100138	4006	男y待机动作01			
100139	4006	诸芯	研究员		['【NpcName】']
100140	4006	女y待机动作01			
100141	4006	男X待机动作03			
100142	4006	生气的游览者			['【NpcName】']
100020	4006	赛利卡	联络终端		['赛利卡']
100152	4006	女X待机动作03			
100153	4006	九龙食府男接待			
100154	4006	林立	九龙食府接待店员		
100155	4006	垂先	九龙食府接待店员		['【NpcName】']
100156	4006	做吧台的交谈的NPC			
100158	4006	男X待机动作04			
100160	4006	女X待机动作03			
100161	4006	等待的食客			
100162	4006	男y待机动作01			
100163	4006	闲聊的发廊店员			
100164	4006	女X待机动作03			
100165	4006	男y待机动作01			
100166	4006	男X待机动作04			
100167	4006	男X待机动作02			
100168	4006	男X待机动作04			
100169	4006	库铲铲	九龙食府库洛洛		['【NpcName】']
100170	4006	女X待机动作04			
100171	4006	男X待机动作04			
100172	4006	男X待机动作02			['旁听']
100173	4006	南桃	九龙食府接待店员		['【NpcName】']
100174	4006	霍莉	比奥库拉药店指导医师		['【NpcName】']
100175	4006	男y待机动作01			
100182	4006	女X待机动作04			
100183	4006	博物馆后面休息区			
100184	4006	博物馆后面休息区			
100185	4006	露天广场后面区域交流的NPC			
100186	4006	露天广场后面区域交流的NPC			
100187	4006	吧台内的酒保NPC			
100188	4006	蕾拉	调饮师		
100189	4006	百德曼	失意律师		['【NpcName】']
100190	4006	做吧台喝酒的女性NPC			
100192	4006	站在吧台旁边的女性NPC			
100193	4006	喝酒的一男一女NPC			['旁听']
100194	4006	喝酒的一男一女NPC			
100195	4006	男女三个NPC			
100196	4006	男女三个NPC			
100197	4006	男女三个NPC			
100198	4006	充满怨念的路人			
100118	4006	女X待机动作02			
100199	4006	男y待机动作01			
100200	4006	看假山的闲聊的两个NPC			
100201	4006	看假山的闲聊的两个NPC			['旁听']
100202	4006	槐月	九龙商会负责人		['【NpcName】']
100094	4006	库刷刷	梵希食品店主		['【NpcName】']
100096	4006	思丽兹	朵莉烘焙店主		['【NpcName】']
100100	4006	工作机器人xmax	茵泰百货店主		['【NpcName】']
100102	4006	男X待机动作04			
100103	4006	排队的单个男性NPC			
100104	4006	挑甜品的单个女性NPC			
100105	4006	两个女性NPC在看商品			
100110	4006	两个女性NPC在看商品			
100111	4006	男y待机动作01			
100203	4006	三个喝咖啡闲聊的NPC			
100204	4006	三个喝咖啡闲聊的NPC			
100205	4006	三个喝咖啡闲聊的NPC			
100206	4006	讨论卡牌游戏的两位女性NPC			
100207	4006	女X待机动作03			
100208	4006	男X待机动作02			
100209	4006	男X待机动作04			
100210	4006	多诺万	心灵之窗店主		['【NpcName】']
100211	4006	挑书的单个女性NPC			
100212	4006	男X待机动作04			
100213	4006	坐着喝咖啡的两个闲聊NPC			
100214	4006	坐着喝咖啡的两个闲聊NPC			
100215	4006	辅助机体验店门口的构造体			
100216	4006	辅助机体验店门口构造体			
100217	4006	辅助机体验店门口构造体			
100218	4006	辅助机体验店门口男性构造体			
100219	4006	讨论卡牌游戏的两位女性NPC			
100220	4006	格雷	弈智桌游店主		['【NpcName】']
100221	4006	广场街道上闲聊的男女			
100222	4006	广场街道上闲聊的男女			
100223	4006	男y待机动作01			
100224	4006	女X待机动作03	犹豫的顾客		
100225	4006	男X待机动作04			
100228	4006	酒吧里自言自语的女NPC			
100229	4006	女X待机动作02			
100231	4006	甘	辅助机引导员		['【NpcName】']
100230	4006	库洛洛	充电中		['【NpcName】']
100235	4006	库植植	浇花库洛洛		['【NpcName】']
100232	4006	女X待机动作01			
100236	4006	男y待机动作01			
100237	4006	男X待机动作01			
100238	4006	女X待机动作01			
100239	4006	女X待机动作02			
100240	4006	男X待机动作02			
100241	4006	男X待机动作04			
100242	4006	女y待机动作01			
100243	4006	男y待机动作01			
100244	4006	女X待机动作04			
100245	4006	男X待机动作01			
100246	4006	男X待机动作02			
100247	4006	男X待机动作03			
100248	4006	女X待机动作04			
100249	4006	男y待机动作01			
100250	4006	女X待机动作01			
100251	4006	女y待机动作01			
100252	4006	女y待机动作01			
100253	4006	女X待机动作01			
100254	4006	男X待机动作04			
100255	4006	男X待机动作03			
100256	4006	女X待机动作03			
100257	4006	女X待机动作02			
100258	4006	男X待机动作01			
