Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
2800001	6001	男y待机动作01（剧情）			
2800002	6001	广场三人对话氛围组男			
2800003	6001	极地机兵NPC（主线用）			
2800004	6001	极地白熊NPC（主线用）			
2800005	6001	PV双人气泡NPC男（剧情）			
2800006	6001	休息厅氛围组02男（剧情）			
2800007	6001	休息厅氛围组01女			
2800008	6001	中央广场沉思氛围女			
2800009	6001	宿舍氛围约会男（剧情）			
2800010	6001	库浇浇			
2800011	6001	新增金毛女（剧情）			
2800012	6001	九龙女NPC02(白色)			
2800013	6001	制服男NPC03(灰色)			
2800014	6001	新增金毛女（生态）			
2800015	6001	制服男NPC01(粉色)			
2800016	6001	制服男NPC01(灰色)			
2800017	6001	女X待机动作02（生态2）			
2800018	6001	制服女NPC01(黑色生态2）			
2800019	6001	男X待机动作01（生态2）			
2800020	6001	制服女NPC01(粉色生态2）			
2800021	6001	制服女NPC01(黑色生态2）			
2800022	6001	男性构造体1（剧情）			
2800023	6001	制服女NPC01(白色生态2）			
2800024	6001	制服男NPC02(灰色生态2)			
2800025	6001	枪兵白			
2800026	6001	枪兵白			
2800027	6001	颠勺库洛洛			
2800028	6001	修理库洛洛			
2800029	6001	新增女NPC4			
2800030	6001	新增男NPC4（生态）			
2800031	6001	构造体士兵女长官银			
2800032	6001	白色工程师服男1（生态2）			
2800033	6001	制服女NPC01(黑色生态2）			
2800034	6001	新增金毛女（生态）			
2800035	6001	新增女NPC3			
2800036	6001	男X待机动作02（生态）			
2800037	6001	工作机器人绿爪			
