Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
800001	4010	布里克	建材供应商		['【NpcName】']
800002	4010	埃吉涅	工程部队队员		['【NpcName】']
800003	4010	波拉克	咖啡师		['【NpcName】']
800004	4010	女X待机动作01			
800005	4010	男X待机动作02			
800006	4010	男X待机动作01			
800010	4010	女X待机动作03			
800011	4010	制服男待机			
800012	4010	男X待机动作04			
800013	4010	女y待机动作01			
800015	4010	女y待机动作01			
800016	4010	女y待机动作01			
800017	4010	新增男NPC1			
800018	4010	新增女NPC5			
800019	4010	新增女NPC3			
800020	4010	新增女NPC4			
800021	4010	新增女NPC1			
800022	4010	新增男NPC3			
800023	4010	新增女NPC2			
800024	4010	新增男NPC4			
800025	4010	新增男NPC2			
800026	4010	新增女NPC3			
800027	4010	新增男NPC2			
800028	4010	男X待机动作02			
800029	4010	新增女NPC1			
800030	4010	枪兵白			
800031	4010	新增男NPC3			
800032	4010	女X待机动作03			
800033	4010	新增女NPC5			
800034	4010	新增女NPC4			
800035	4010	女X待机动作02			
800036	4010	男X待机动作01			
800037	4010	男y待机动作01			
800038	4010	女y待机动作01			
800039	4010	新增男NPC2			
800040	4010	新增男NPC3			
800041	4010	新增男NPC3			
800042	4010	女X待机动作02			
800043	4010	新增女NPC4			
800044	4010	新增男NPC4			
800045	4010	新增男NPC3			
800046	4010	制服男NPC1			
800047	4010	新增女NPC1			
800048	4010	新增男NPC4			
800049	4010	新增女NPC2			
800050	4010	男X待机动作02			
800051	4010	女X待机动作03			
800052	4010	新增男NPC1			
800053	4010	新增女NPC2			
800054	4010	新增女NPC3			
800055	4010	新增男NPC2			
800056	4010	新增女NPC1			
800057	4010	男X待机动作02			
800058	4010	新增男NPC4			
800059	4010	新增男NPC4			
800060	4010	新增女NPC2			
800061	4010	新增女NPC3			
800062	4010	库浇浇			
800063	4010	库浇浇			
800064	4010	库洁洁	扫地库洛洛		['【NpcName】']
800065	4010	乔	库洛洛咖啡店员		
800066	4010	库浇浇			
800067	4010	库浇浇			
800068	4010	库浇浇			
800069	4010	库浇浇			
800070	4010	库浇浇			
800071	4010	库浇浇			
800072	4010	库浇浇			
800073	4010	库助助	综合服务助手		['【NpcName】']
800074	4010	库助助	综合服务助手		['【NpcName】']
800075	4010	库助助	综合服务助手		['【NpcName】']
800076	4010	库助助	综合服务助手		['【NpcName】']
800077	4010	比安卡辉暮			['比安卡']
800078	4010	卡列尼娜			['卡列尼娜']
800079	4010	机器人NPC			
800082	4010	工作机器人紫爪			
800083	4010	工作机器人赫爪			
800084	4010	工作机器人			
800086	4010	机器人NPC			
800087	4010	机器人NPC			
800088	4010	工作机器人蓝爪			
800089	4010	工作机器人紫爪			
800090	4010	机器人NPC			
800092	4010	工作机器人绿爪			
800093	4010	工作机器人			
800094	4010	工作机器人赫爪			
800095	4010	工作机器人紫爪			
800096	4010	男X待机动作01（生态）			
800097	4010	女X待机动作04（生态）			
800098	4010	新增女NPC6（生态）			
800100	4010	女性构造体2（生态）			
800101	4010	男性构造体2（生态）			
800102	4010	女性构造体1（生态）			
800103	4010	新增金毛女（生态）			
800104	4010	男y待机动作01（生态）			
800105	4010	制服女NPC2			
800106	4010	新增男NPC3（生态）			
800107	4010	制服女NPC1			
800108	4010	新增女NPC3			
800109	4010	新增男NPC3（生态）			
800110	4010	女性构造体3（生态）			
800112	4010	广场三人对话氛围组女（生态）			
800114	4010	新增男NPC5（生态）			
800115	4010	新增女NPC6（生态）			
800116	4010	制服女NPC3（生态）			
800117	4010	新增女NPC1（生态）			
800119	4010	新增男NPC3（生态）			
800120	4010	空中花园员工（生态）			
800121	4010	宿舍氛围约会男（生态）			
800122	4010	新增女NPC3			
800123	4010	新增男NPC6			
800080	4010	薇拉			['薇拉']
800081	4010	露西亚			['露西亚']
800085	4010	丽芙			['丽芙']
800091	4010	赛琳娜			['赛琳娜']
800124	4010	里			['里']
800125	4010	曲			['曲']
800126	4010	我是伊什梅尔先站位			['【NpcName】']
800127	4010	七实			['七实']
800128	4010	枪兵白			
800129	4010	枪兵白			
800130	4010	枪兵白			
800131	4010	枪兵白			
800132	4010	枪兵白			
800133	4010	枪兵白			
800134	4010	枪兵白			
800135	4010	枪兵白			
800136	4010	枪兵白			
