Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
2200002	500101	工作机器人			
2200003	500101	男性构造体3（剧情）			
2200004	500101	女性构造体3（剧情）			
2200005	500101	男X待机动作04（剧情）			
2200006	500101	新增男NPC4（剧情）			
2200007	500101	新增男NPC6			
2200008	500101	女性构造体1（生态）			
2200009	500101	新增男NPC1			
2200010	500101	女性构造体2（剧情）			
2200011	500101	男性构造体1（剧情）			
2200012	500101	九龙女NPC03(黑色)			
2200013	500101	九龙女NPC02(白色)			
2200014	500101	阿迪莱男NPC01(蓝色生态2)			
2200015	500101	影片推介员			['交谈']
2200016	500101	男性服务员2（生态2）			
2200017	500101	影院售票员			['交谈']
2200018	500101	白色工程师服女2（生态2）			
2200020	500101	九龙女NPC01(黯色生态2)			
2200022	500101	周边售卖员			['交谈']
2200024	500101	新增男NPC3（生态）			
2200025	500101	空中花园员工（生态）			
2200026	500101	库甜甜			
2200028	500101	制服女NPC01(粉色生态2）			
2200029	500101	制服女NPC01(白色生态2）			
2200030	500101	扫描库洛洛			
2200031	500101	新增女NPC6（剧情）			
2200032	500101	白色工程师服男4（生态2）			['旁听']
2200033	500101	狙击手			['旁听']
2200034	500101	好怕怕			['旁听']
2200035	500101	制服男NPC03(白色生态2)			
2200036	500101	白色工程师服女2（生态2）			
2200037	500101	赛车手			['旁听']
2200038	500101	比安卡			['【NpcName】', '【NpcName】', '【NpcName】', '【NpcName】']
2200039	500101	休息厅氛围组01女			
2200040	500101	宿舍氛围约会男（剧情）			
2200041	500101	新增男NPC2			
2200042	500101	男性构造体3（剧情）			
2200043	500101	工作机器人			
2200044	500101	工作机器人			
2200045	500101	男X待机动作03（剧情）			
2200046	500101	新增男NPC3（剧情）			
2200047	500101	新增女NPC8			
2200048	500101	新增男NPC5（剧情）			
2200049	500101	女性服务员3（剧情）			
2200050	500101	制服女NPC1（生态）			
2200051	500101	男X待机动作01（生态）			
2200053	500101	巡逻库洛洛			
2200054	500101	巡逻库洛洛			
2200055	500101	男X待机动作03（剧情）			
2200056	500101	女X待机动作03（剧情）			
2200058	500101	新增男NPC5（剧情）			
2200065	500101	制服女NPC3（剧情）			
2200068	500101	女X待机动作01（生态2）			
2200073	500101	制服构造体士兵红1			
2200001	500101	库浇浇			
2200075	500101	巡逻库洛洛			
2200076	500101	颠勺库洛洛			
2200089	500101	修理库洛洛			
2200094	500101	极地女NPC1			
2200096	500101	带帽微笑库洛洛			
2200099	500101	女性构造体2（剧情）			
2200101	500101	机器人NPC			
