Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
3700001	4040	制服女NPC1（剧情）			
3700002	4040	制服女NPC1（剧情）			
3700003	4040	制服女NPC1（剧情）			
3700004	4040	制服女NPC1（剧情）			
3700005	4040	制服女NPC1（剧情）			
3700007	4040	带帽库洛洛			
3700008	4040	新增男NPC1			
3700009	4040	新增男NPC1			
3700010	4040	新增男NPC1			
3700011	4040	新增男NPC1			
3700012	4040	新增男NPC1			
3700013	4040	阿尔法			
3700014	4040	库洛洛的投影			['【NpcName】']
3700006	4040	制服女NPC1（剧情）			
3700015	4040	带帽库洛洛			
3700016	4040	制服女NPC1（剧情）			
3700017	4040	制服女NPC1（剧情）			
3700018	4040	制服女NPC1（剧情）			
3700019	4040	法奥斯技工3			
3700020	4040	法奥斯无人机2			
3700021	4040	法奥斯无人机2			
3700022	4040	法奥斯学院机械2			
3700023	4040	法奥斯技工3			
3700024	4040	法奥斯技工3			
3700025	4040	法奥斯学生男1			
3700026	4040	法奥斯老学长1			
3700027	4040	法奥斯学生女2			
3700028	4040	法奥斯学生女3			
3700029	4040	指挥官男			
3700030	4040	阿尔法			['需要帮忙吗？', '毕竟这里有不少重要文件。', '让我看看吧']
3700031	4040	阿尔法			
