Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
2400002	500107	新增女NPC6（生态）			
2400003	500107	男X待机动作01（生态）			
2400004	500107	制服女NPC1（生态）			
2400005	500107	白色工程师服男2（生态2）			
2400006	500107	制服女NPC01(黑色）			
2400007	500107	九龙女NPC03(黯色生态2)			
2400008	500107	阿迪莱男NPC01(红色生态2)			
2400009	500107	PV三人气泡NPC制服女（生态）			
2400010	500107	青点点	农学研究生		['青点点']
2400011	500107	卡尔戈	执行部队构造体		['卡尔戈']
2400012	500107	新增金毛女（生态）			
2400013	500107	男性构造体3（生态）			
2400014	500107	制服男NPC03(白色)			
2400015	500107	新增男NPC5（生态）			
2400016	500107	新增男NPC5（剧情）			
2400017	500107	万事			['万事', '万事', '万事', '万事', '万事', '万事']
