Id	GroupId	Name	Title	HeadIconStyleId	InteractOptionTexts
2300001	500103	库绿绿			['【NpcName】']
2300002	500103	库花花			['【NpcName】']
2300003	500103	库草草			
2300004	500103	库忙忙			
2300005	500103	库剪剪			
2300006	500103	构造体			
2300007	500103	构造体			
2300008	500103	杜杜			['【NpcName】']
2300009	500103	制服女NPC01(黑色）			
2300010	500103	制服女NPC01(粉色）			
2300011	500103	男性构造体2（生态2）			
2300012	500103	安切多尔			['【NpcName】']
2300013	500103	女工作人员			
2300014	500103	女工作人员			
2300015	500103	员工			
2300016	500103	桑提			['【NpcName】']
2300017	500103	库浇浇			
2300018	500103	九龙女NPC02(黑色)			
2300019	500103	男员工			
2300022	500103	制服男NPC01(白色生态2)			
2300025	500103	制服男NPC01(灰色生态2)			
2300026	500103	男性构造体2（生态2）			
2300027	500103	极地女NPC1			
2300028	500103	极地男NPC2			
2300030	500103	制服男NPC01(灰色生态2)			
2300038	500103	制服男NPC03(白色生态2)			
2300043	500103	阿迪莱男NPC03(黄色生态2)			
