Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory1110.jpg'}
2	2		401							{1: '1', 2: '276'}
3	3		304			AniZhuanchangEnd				{1: 'Long after, the demons of the Scorched Borderland call this age the Dreamless Night, the opposite of the Eternal Daylight.', 2: 'ffffffff', 4: 'Assets/Product/Texture/Image/BgStoryFront/BgStoryFront43.png', 7: '-3', 10: '1'}
4	4		304							"{1: ""Nirvatia, the Night Sovereign, destroys the Sanctuary herself and ends the angels' oppression of the mortal realm."", 2: 'ffffffff', 4: 'Assets/Product/Texture/Image/BgStoryFront/BgStoryFront43.png', 7: '-1', 10: '1'}"
5	5		304							{1: 'The demons gain the honor of immortality at the cost of losing their dreams forever.', 2: 'ffffffff', 4: 'Assets/Product/Texture/Image/BgStoryFront/BgStoryFront43.png', 7: '-1', 8: '1', 10: '1'}
6	6		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
7	7		201							{1: '1', 2: '500678', 7: '1'}
8	8		304							{1: 'Rumor says the Bloodsworn who stands by the Night Sovereign was once a close comrade of the Four Horsemen.', 2: 'ffffffff', 4: 'Assets/Product/Texture/Image/BgStoryFront/BgStoryFront43.png', 7: '-3', 10: '1'}
9	9		202							{1: '1'}
10	10		304							{1: 'But now, the demons dread the names of the Four Horsemen.', 2: 'ffffffff', 4: 'Assets/Product/Texture/Image/BgStoryFront/BgStoryFront43.png', 7: '-1', 10: '1'}
11	11		304				AniZhuanchangBegin			{1: 'Because their arrival brings only destruction and death.', 2: 'ffffffff', 4: 'Assets/Product/Texture/Image/BgStoryFront/BgStoryFront43.png', 7: '-1', 9: '1', 10: '1'}
12	12		101						2000.0	{1: 'Assets/Product/Texture/Image/BgStory/Bgstory507.jpg'}
13	13		201							{1: '1', 2: '501232'}
14	14		301			AniZhuanchangEnd				{1: '1', 2: 'Demon Attendant', 3: 'Congratulations, my lady. With the fall of the last Cardinal Diocese, we now control the entire Scorched Borderland.', 4: '1'}
15	15		301							"{2: 'Demon Attendant', 3: ""Meanwhile, construction of the Babel Tower continues without a hitch. I believe it won't be long before the Supreme Heaven also falls under your control, my lord."", 4: '1'}"
16	16		201							{1: '1', 2: '501281', 3: '4'}
17	17		301				DialogDisable			{1: '1', 2: 'Nirvatia', 3: 'Enough with the flattery. Stop wasting my time. Where is Gray Raven?', 4: '1'}
18	18		401							{1: '2', 2: '1516'}
19	19		203						350.0	{1: '1', 2: '0.3', 4: '25', 5: '-50'}
20	20		203						350.0	{1: '1', 2: '0.3', 4: '-50', 5: '-100'}
21	21		301			DialogEnable				{3: 'Nirvatia descends slowly from the towering demon palace. Her every gesture sends tremors of fear through the demons gathered below.'}
22	22		201							{1: '1', 2: '501232'}
23	23		301			PanelActor1Shake				{1: '1', 2: 'Demon Attendant', 3: 'Y-yes, my lady!', 4: '1'}
24	24		301				DialogDisable			"{2: 'Demon Attendant', 3: ""Gray Raven and the Four Horsemen have departed for Hell to negotiate with the demons. With Mammon's Throne now vacant, it's only a matter of time before Hell belongs to us as well..."", 4: '1'}"
25	25		202							{1: '1'}
26	26		302							"{2: ""I'm back."", 3: '27', 4: '(Show up)', 5: '27'}"
27	27		401							{1: '2', 2: '1516'}
28	28		104						550.0	{1: '0|0|-100', 2: '0.5'}
29	29		301			DialogEnable				{3: 'Before the weak demon can say anything more to annoy Nirvatia further, the Bloodsworn steps into the demon palace.'}
