Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory1290.jpg'}
2	2		501							{1: 'Assets/Product/Ui/Prefab/UiEffect/UiMovie/FxUiMovieBgSnow.prefab', 2: '2'}
3	3		401							{1: '2', 2: '5165'}
4	4		401							{1: '1', 2: '10'}
5	5		502						50.0	{1: 'DialogEnable'}
6	6		301			AniZhuanchangEnd				"{3: ""Through the relentless blizzard, you finally traverse the endless snowfields, arriving at the theater's entrance.""}"
7	7		505							{2: 'Assets/Product/Ui/Prefab/UiEffect/UiMovie/FxUiMovieBgSnow.prefab'}
8	8		402							{1: '5165'}
9	9		401							{1: '2', 2: '4886'}
10	10		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '3'}
11	11		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
12	12		301				DialogDisable			{3: 'With a heavy groan, you force the doors open. Impenetrable darkness waits within, thick as undiluted ink.'}
13	13		401							{1: '2', 2: '4348'}
14	14		205							{1: '999', 2: 'Assets/Product/Texture/Image/BgStory/BgStory1385.jpg', 3: '0', 4: '1', 5: '1.5'}
15	15		205						1550.0	{1: '1005', 2: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 3: '0', 4: '0.7', 5: '0'}
16	16		205							{1: '999'}
17	17		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory1385.jpg'}
18	18		301			DialogEnable	DialogDisable			{3: 'You raise your candle, and its small sphere of light pushes back the suffocating shadows. As far as you can see, the theater lies in complete ruin.'}
19	19		302							{2: '(Light the candles in the theater)', 3: '20'}
20	20		502							{1: 'RImgBg1BlowUp'}
21	21		401							{1: '2', 2: '4348'}
22	22		205						350.0	{1: '1005', 2: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 3: '0.7', 4: '0.3', 5: '0.3'}
23	23		205						350.0	{1: '1005', 2: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 3: '0.3', 4: '0.7', 5: '0.3'}
24	24		401							{1: '2', 2: '4348'}
25	25		205						350.0	{1: '1005', 2: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 3: '0.7', 4: '0.3', 5: '0.3'}
26	26		205						350.0	{1: '1005', 2: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 3: '0.3', 4: '0.7', 5: '0.3'}
27	27		401							{1: '2', 2: '4348'}
28	28		205						550.0	{1: '1005', 2: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 3: '0.7', 4: '0', 5: '0.5'}
29	29		301			DialogEnable	DialogDisable			{3: 'With your flame as a spark, you begin lighting the candles along your path.'}
30	30		505							{1: 'RImgBg1BlowUp'}
31	31		401							{1: '2', 2: '1516'}
32	32		104						1550.0	{1: '0|0|-100', 2: '1.5'}
33	33		301			DialogEnable				{3: 'Light now emanates from you, following your footsteps and illuminating a trail through the wreckage—a path toward Bianca.'}
34	34		211							{1: '1', 2: '1021058', 3: '3', 7: '1'}
