Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory603.jpg'}
2	2		401							{1: '1', 2: '229'}
3	3		201							{1: '1', 2: '500747'}
4	4		301			DialogEnable				"{1: '1', 2: '""Ferryman""', 3: 'Come here, Lamia.', 4: '1'}"
5	5		202							{1: '1', 6: '1'}
6	6		201							{1: '1', 2: '500739', 3: '3'}
7	7		301							{1: '1', 2: 'Lamia', 3: '...', 4: '1'}
8	8		202							{1: '1', 6: '1'}
9	9		201							{1: '1', 2: '500747'}
10	10		301							"{1: '1', 2: '""Ferryman""', 3: ""I'm not going to repeat myself."", 4: '1'}"
11	11		202							{1: '1'}
12	12		301							{3: 'Lamia has a habit of doing inappropriate things—the kind of foolish mistakes only a child would make. And each incident earns her a stern lecture from Lustrous.'}
13	13		301							"{3: ""But she's grown up now. She can't just slip away to some forgotten corner and wait for Lustrous to cool off like she used to as a child.""}"
14	14		201							{1: '1', 2: '500739', 3: '2', 4: '700'}
15	15		203							{1: '1', 2: '0.5', 3: '500'}
16	16		301							"{1: '1', 3: ""Though she can't recall any recent transgressions, Lamia swallows nervously and inches forward with cautious, tentative movements.""}"
17	17		201							{1: '2', 2: '500747', 4: '-400'}
18	18		203							{1: '1', 2: '0.4', 3: '400'}
19	19		301							"{1: '1', 3: ""Lustrous doesn't rush her. Only when Lamia has crawled close enough does she slowly raise her hand and let it hover above Lamia's head.""}"
20	20		204							{1: '1', 2: '8'}
21	21		301							"{3: ""Lamia squeezes her eyes shut—and yet nothing happens. Quickly, Lustrous's hand drops back to her side.""}"
22	22		301							"{2: '""Ferryman""', 3: 'I should go.', 4: '2'}"
23	23		204							{1: '1'}
24	24		301							"{3: ""Lamia's head snaps up. She remembers the rumors that have been spreading through Atlantis lately. She opens and closes her mouth without saying a word, her tail fins slapping the ground in unnoticed agitation—""}"
25	25		204							{1: '1', 2: '14'}
26	26		301							"{2: 'Lamia', 3: ""Then I think I'm gonna..."", 4: '1'}"
27	27		301							"{2: '""Ferryman""', 3: ""Stay here. Someone will make arrangements for where you're going."", 4: '2'}"
28	28		204							{1: '1', 2: '19'}
