Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory826.jpg'}
2	2		205							{1: '1007', 2: 'Assets/Product/Texture/Image/BgStoryFront/BgStoryFront47.png', 3: '1', 4: '1', 5: '0'}
3	3		401							{1: '2', 2: '4643'}
4	4		502							{1: 'RImgBg1Shake2Loop'}
5	5		501				AniZhuanchangEnd			{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiRainNew.prefab', 2: '1'}
6	6		401						1000.0	{1: '2', 2: '4251'}
7	7		505							{1: 'RImgBg1Shake2Loop'}
8	8		502							{1: 'RImgBg1Shake2Disable'}
9	9		402							{1: '4251'}
10	10		402							{1: '4643'}
11	11		401							{1: '2', 2: '5845'}
12	12		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiRainNew.prefab'}
13	13		301			DialogEnable	DialogDisable			{3: 'The transport vehicle comes to a stop at the entrance to the village.'}
14	14		205						600.0	{1: '999', 2: 'Assets/Product/Texture/Image/BgStory/BgStory825.jpg', 3: '0', 4: '1', 5: '0.5'}
15	15		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory825.jpg'}
16	16		205							{1: '999'}
17	17		401							{1: '1', 2: '6244'}
18	18		301			DialogEnable				{3: 'The night sky after the rain is clear and deep, countless stars forming the Milky Way, its finest details visible tonight.'}
19	19		205							{1: '1007'}
20	20		401							{1: '2', 2: '971'}
21	21		301							{3: 'The docking point in the village is still occupied, giving the two of you a chance to sit quietly and admire the shining tapestry of the stars above.'}
22	22		201							{1: '2', 2: '500398'}
23	23		301							"{1: '1', 2: 'Conservation Area Worker', 3: ""Sorry, we're a bit behind on loading. The last salt convoy hasn't left yet. I'm afraid you'll have to wait a little longer."", 4: '2', 18: '100014131'}"
24	24		301				DialogDisable			"{2: 'Conservation Area Worker', 3: ""I'll let you both know as soon as the unloading area becomes available."", 4: '2', 18: '100014132'}"
25	25		302							"{2: ""It's fine. We'll be staying here for the night anyway. Take your time."", 3: '26'}"
26	26		501						1800.0	{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryBlackPassScene.prefab', 2: '3'}
27	27		202							{1: '2', 6: '1'}
28	28		201							{1: '1', 2: '501411', 5: '-30'}
29	29		301			DialogEnable				"{1: '1', 3: ""After seeing the worker off, you return to Teddy. She perches on the vehicle's hood, head tilted toward the boundless night sky.""}"
30	30		302							{2: 'Stargazing?', 3: '31'}
31	31		301							{2: 'Teddy', 3: 'Do I really look that sentimental to you?', 4: '1', 18: '100014133'}
32	32		302							"{2: ""You told me not to stereotype you. I've kept that in mind."", 3: '33'}"
33	33		204							{1: '1', 2: '9'}
34	34		301							{3: 'Her mechanical heart skips a beat.'}
35	35		301				DialogDisable			{2: 'Teddy', 3: 'Then sit with me and stargaze for a bit.', 4: '1', 18: '100014134'}
36	36		401							{1: '2', 2: '1543'}
37	37		104							{1: '0|30|0', 2: '0.4'}
38	38		203						450.0	{1: '1', 2: '0.4'}
39	39		301			DialogEnable				{3: 'Another figure joins her under the starlight.'}
40	40		204							{1: '1', 2: '1'}
41	41		301							"{2: 'Teddy', 3: ""We're lucky. If it were still raining, with clouds and lightning above, we wouldn't be able to see a thing."", 4: '1', 18: '100014135'}"
42	42		302							{2: '...', 3: '43'}
43	43		301							{2: 'Teddy', 3: 'But even when clouds cover them, the stars are always there. You just have to part the clouds to see them.', 4: '1', 18: '100014136'}
44	44		302							{2: 'Okay.', 3: '45'}
45	45		301				DialogDisable			"{2: 'Teddy', 3: ""Like an inevitable result, a simple truth—just clear the mist, and you'll find it."", 4: '1', 18: '100014137'}"
46	46		302							"{2: ""Comparing truth to the moon? That's romantic."", 3: '47'}"
47	47		302							{2: 'Then scientists are the ones who part the clouds.', 3: '48'}
48	48		204							{1: '1', 2: '2'}
49	49		301			DialogEnable				{2: 'Teddy', 3: 'Just yesterday, Dorris told us that romance is foolish and laughable.', 4: '1', 18: '100014138'}
50	50		302							{2: 'Do you think so too?', 3: '51', 4: 'Haha... do you think so too?', 5: '51'}
51	51		204							{1: '1', 2: '8'}
52	52		301							{2: 'Teddy', 3: 'Maybe it is foolish.', 4: '1', 18: '100014139'}
53	53		204							{1: '1', 2: '2'}
54	54		301							"{2: 'Teddy', 3: 'But those people who ""part the clouds"" aren\'t exactly geniuses either.', 4: '1', 18: '100014140'}"
55	55		204							{1: '1', 2: '0'}
56	56		301							"{2: 'Teddy', 3: ""Science is a torch passed from one generation to the next. Every pioneer stands on the shoulders of those before them, then clears away a bit more of the fog for those who'll come after."", 4: '1', 18: '100014141'}"
57	57		301							{2: 'Teddy', 3: 'Almost no research is ever done in isolation. Some find the right path; others spend their whole lives just ruling out the wrong ones.', 4: '1', 18: '100014142'}
58	58		301							"{2: 'Teddy', 3: ""The stars above us shine for ages, yet on the road to truth, each seeker can only walk a short distance. It's all those short paths joined together that form the map toward Veritas, the truth."", 4: '1', 18: '100014143'}"
59	59		204							{1: '1', 2: '8'}
60	60		301							"{2: 'Teddy', 3: ""From that point of view, romantics and idealists don't seem so different. Both cast their small, finite selves into the infinite realm of imagination."", 4: '1', 18: '100014144'}"
61	61		302							"{2: '""Waste"" takes courage.', 3: '62', 4: 'Persistence takes courage.', 5: '62'}"
62	62		204							{1: '1', 2: '4'}
63	63		301							{3: 'Teddy pauses for a moment, slightly taken aback.'}
64	64		204							{1: '1', 2: '16'}
65	65		301							"{2: 'Teddy', 3: ""That's how it should be..."", 4: '1', 18: '100014145'}"
66	66		302							{2: 'Should be?', 3: '67'}
67	67		204							{1: '1', 2: '4'}
68	68		301							{2: 'Teddy', 3: 'From Aristotle to Galileo, it took humanity over two thousand years. Then, it took another three centuries to build the foundations of classical mechanics.', 4: '1', 18: '100014146'}
69	69		301							{2: 'Teddy', 3: 'From the second great unification of classical physics to the birth of quantum theory, it took about fifty years...', 4: '1', 18: '100014147'}
70	70		204							{1: '1', 2: '8'}
71	71		301							{2: 'Teddy', 3: 'And from the Zero-point Reactor accident until now... how long has it really been?', 4: '1', 18: '100014148'}
72	72		302							{2: '...', 3: '73'}
73	73		204							{1: '1', 2: '16'}
74	74		301							"{2: 'Teddy', 3: ""The Punishing Virus, Construct Tech, Ascension-Network, Hetero-Core, contaminating memetic—there's so much, I've lost count."", 4: '1', 18: '100014149'}"
75	75		204							{1: '1', 2: '8'}
76	76		301							{2: 'Teddy', 3: 'Upheavals that used to happen once a century now feel like an annual routine.', 4: '1', 18: '100014150'}
77	77		204							{1: '1', 2: '4'}
78	78		301							{2: 'Teddy', 3: 'Have you ever wondered what that means for scholars?', 4: '1', 18: '100014151'}
79	79		204							{1: '1', 2: '8'}
80	80		301							"{2: 'Teddy', 3: ""It means the universe we trusted is collapsing. The systems we know could crumble by tomorrow. Things we can't comprehend might appear without warning, tearing through the laws we thought were unbreakable..."", 4: '1', 18: '100014152'}"
81	81		204							{1: '1', 2: '16'}
82	82		301							{2: 'Teddy', 3: 'So many are pushed forward, forced to use rules they barely grasp—rules that might not even belong to this world—to hold together a crumbling order.', 4: '1', 18: '100014153'}
83	83		301							{2: 'Teddy', 3: 'Beyond genius minds like Asimov, Rosa, the Engineering Force, and the few other key figures you might not know, there are countless ordinary scholars struggling to breathe amid the collapsing and rebuilding of their beliefs.', 4: '1', 18: '100014154'}
84	84		204							{1: '1', 2: '4'}
85	85		301							{2: 'Teddy', 3: 'Science was meant to be an act of curiosity, a way to understand the world.', 4: '1', 18: '100014155'}
86	86		204							{1: '1', 2: '17'}
87	87		301							"{2: 'Teddy', 3: ""But now it's become a means of survival. Knowledge feels more like a parting gift left behind by disaster."", 4: '1', 18: '100014156'}"
88	88		302							{2: 'Teddy...', 3: '89'}
89	89		204							{1: '1', 2: '14'}
90	90		301							{2: 'Teddy', 3: 'What if a whole lifetime of research only proves there was never a way forward?', 4: '1', 18: '100014157'}
91	91		301							"{3: ""At that moment, she realizes that behind all her doubts and struggles, there's always been guilt.""}"
92	92		204							{1: '1', 2: '17'}
