Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		401							{1: '2', 2: '5704'}
2	2		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory1302.jpg'}
3	3		301			DialogEnable	AniZhuanchangBegin			{3: 'After working tirelessly day and night, you finally put the polishing touches on the new script just before formal rehearsals begin.'}
4	4		402						500.0	{1: '5704'}
5	5		401						500.0	{1: '2', 2: '5702'}
6	6		401							{1: '1', 2: '6225'}
7	7		401						1050.0	{1: '2', 2: '2701'}
8	8		402							{1: '5702'}
9	9		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory1386.jpg'}
10	10		301			AniZhuanchangEnd				"{3: ""Today, you're scheduled to rehearse a pivotal emotional scene with Bianca, so you arrive at the theater early to prepare. Pushing open the main doors to what should be an empty building, you stop short. You are not alone.""}"
11	11		211							{1: '1', 2: '1021058', 3: '9', 7: '1'}
12	12		301							{1: '1', 2: 'Bianca', 3: 'Good morning. Did you rest well?', 4: '101', 18: '100014665', 19: '1', 21: 'v420bianka'}
13	13		301							{3: 'Hearing your footsteps, Bianca looks up from the stage and greets you with a gentle smile.'}
14	14		302							"{2: ""You're here even earlier than I am."", 3: '15'}"
15	15		301							{2: 'Bianca', 3: 'I only wished to prepare a little more, to properly cherish every moment I have to perform alongside you.', 4: '101', 18: '100014666', 19: '1', 21: 'v420bianka'}
16	16		214							{1: '1', 2: '8'}
17	17		301							"{2: 'Bianca', 3: ""But tell me, did you rest properly last night? Even when chasing inspiration, you must be kind to yourself. Please don't push yourself as hard as you did before."", 4: '101', 18: '100014667', 19: '1', 21: 'v420bianka'}"
18	18		212							{1: '1', 6: '1'}
19	19		301							"{3: 'As she speaks, the memory seems to dawn on her as well, softening her voice into a near-whisper. You know precisely what she recalls—that night she promised to ""keep watch,"" only to be overtaken by sleep herself.'}"
20	20		401							{1: '2', 2: '4387'}
21	21		401							{1: '1', 2: '6167'}
22	22		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '3'}
23	23		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory1197.jpg'}
24	24		301				DialogDisable			{3: 'You jolt awake, the real world still shrouded in darkness outside your window. Bianca lies beside you, undisturbed. Clinging to the last shreds of your dream before they can dissolve, you slip out of bed, spread blank pages across your desk, and begin to write feverishly.'}
25	25		401						400.0	{1: '2', 2: '5704'}
26	26		401							{1: '2', 2: '2765'}
27	27		301			DialogEnable	DialogDisable			{3: 'The night, the dreamscapes, the phantom lurking in the shadows, and an undying love... it all pours from your pen in an endless stream.'}
28	28		401							{1: '2', 2: '2596'}
29	29		205						2050.0	{1: '999', 2: 'Assets/Product/Texture/Image/BgStory/BgStory1196.jpg', 3: '0', 4: '1', 5: '2'}
30	30		205							{1: '999', 3: '1', 4: '1', 5: '0'}
31	31		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory1196.jpg'}
