Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/Bgstory526.jpg'}
2	2		401							{1: '1', 2: '5061'}
3	3		502							{1: 'DialogDisable'}
4	4		107							"{1: ""Inside Moore and Elean's Apartment"", 2: 'Elysium', 4: 'Night'}"
5	5		309	1						"{2: ""Elysium, night, inside Moore and Elean's apartment.""}"
6	6		108							{1: '1'}
7	7		301			DialogEnable				{3: 'The room is bathed in the soft, amber glow of pendant lights, their light reflecting off rich wooden surfaces.'}
8	8		205						1200.0	{1: '999', 2: 'Assets/Product/Texture/Image/BgStory/Bgstory423.jpg', 3: '0', 4: '1', 5: '1'}
9	9		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory423.jpg'}
10	10		205							{1: '999'}
11	11		201							{1: '1', 2: '501424'}
12	12		401							{1: '2', 2: '5953'}
13	13		301							{1: '1', 3: 'Elean places the final dish on the dining table, her gaze sweeping over the carefully placed settings. A soft sigh escapes her.'}
14	14		306						400.0	{1: '1'}
15	15		204							{1: '1', 2: '14'}
16	16		301				DialogDisable			{3: 'They should be here any minute now, she thinks to herself.'}
17	17		202							{1: '1'}
18	18		306							
19	19		401							{1: '2', 2: '743'}
20	20		205						1200.0	{1: '999', 2: 'Assets/Product/Texture/Image/BgStory/Bgstory526.jpg', 3: '0', 4: '1', 5: '1'}
21	21		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory526.jpg'}
22	22		205							{1: '999'}
23	23		301			DialogEnable				{3: 'As if summoned by the thought, the lock clicks. The door swings open, and Moore steps inside, ushering in Teddy and Moineau.'}
24	24		201							{1: '1', 2: '501419', 3: '1'}
25	25		301							{1: '1', 2: 'Moore', 3: 'Alright, this is our home.', 4: '1'}
26	26		401							{1: '2', 2: '4432'}
27	27		203			PanelActor1Shake			600.0	{1: '1', 2: '0.5', 3: '-600'}
