Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
2	2		401							{1: '1', 2: '36'}
3	3		302							{2: '分段对话&剧情回顾', 3: '4', 4: '灰度动画', 5: '111', 6: '富文本', 7: '131'}
4	4		101							{1: 'Assets/Product/Texture/Image/BgCg/CgHg101.jpg'}
5	5		104							{1: '460|0|0', 2: '0'}
6	6		101			AniZhuanchangEnd	DialogDisable		1000.0	{1: 'Assets/Product/Texture/Image/BgStoryFront/BgStoryFront22.png', 4: '4'}
7	7		109							{1: '1', 2: '<color=#ffffffff><size=80>Selena—</size></color>', 3: '-620', 4: '50', 11: '1'}
8	8		309	1						{2: 'Selena—'}
9	9		401							{1: '2', 2: '2959'}
10	10		501						300.0	{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiNoiseNew.prefab', 2: '2'}
11	11		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiNoiseNew.prefab'}
12	12		101							{1: 'Assets/Product/Texture/Image/BgCg/Cg5301_10.jpg'}
13	13		104							{1: '-380|0|-50', 2: '0'}
14	14		101							{1: 'Assets/Product/Texture/Image/BgStoryFront/BgStoryFront21.png', 4: '4'}
15	15		109							{1: '1', 2: '<color=#ffffffff><size=80>—Iris</size></color>', 3: '620', 4: '50'}
16	16		309	1						{2: '—Iris'}
17	17		110							
18	18		401							{1: '2', 2: '2959'}
19	19		501						300.0	{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiNoiseNew.prefab', 2: '2'}
20	20		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiNoiseNew.prefab'}
21	21		101							{4: '4', 5: '1'}
22	22		101							{1: 'Assets/Product/Texture/Image/BgStory/Bgstory232.png'}
23	23		301			DialogEnable				{3: 'The memories of fighting beside Selena feel close yet worlds away. They are shattered chips sliced by distorted time, interweaving and rising in your mind.'}
24	24		301							{3: '<color=#34aff8ff><i>第一段（即前面的赛琳娜）仅测试【剧情回顾309】。</i></color>'}
25	25		301				DialogDisable			{3: '<color=#34aff8ff><i>第二段（即接下来的露西亚）测试【剧情回顾309】带语音+【普通对话301】不自动进剧情回顾。</i></color>'}
26	26		501						1800.0	{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryBlackPassScene.prefab', 2: '3'}
27	27		401							{1: '1', 2: '6145'}
28	28		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory782.jpg'}
29	29		205							{1: '999'}
30	30		307							{1: 'Miracles will surely bloom with the dawn.', 3: '60', 4: 'ffffffff'}
31	31		309	1						{2: 'Miracles will surely bloom with the dawn.'}
32	32		307							{2: '1'}
33	33		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '3'}
34	34		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory0.png'}
35	35		307							{1: 'Because—', 3: '60', 4: 'ffffffff'}
36	36		309	1						{2: 'Because—'}
37	37		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '3'}
38	38		101							{1: 'Assets/Product/Texture/Image/BgCg/Cg1201_5.jpg'}
39	39		307							{1: 'I am Lucia, born because of you.', 3: '60', 4: 'ffffffff'}
40	40		309							{2: 'I am Lucia, born because of you.', 3: '100012136'}
41	41		301							{3: 'I am Lucia, born because of you.', 18: '100012136', 23: '1'}
42	42		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '3'}
43	43		101							{1: 'Assets/Product/Texture/Image/BgCg/Cg5301_19.jpg'}
44	44		307							{1: 'As long as you remain by my side...', 3: '60', 4: 'ffffffff'}
45	45		309							{2: 'As long as you remain by my side...', 3: '100012137'}
46	46		301							{3: 'As long as you remain by my side...', 18: '100012137', 23: '1'}
47	47		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '3'}
48	48		101							{1: 'Assets/Product/Texture/Image/BgCg/Cg5301_05.jpg'}
49	49		307							{1: 'Whatever the future holds, I fear nothing.', 3: '60', 4: 'ffffffff'}
50	50		309							{2: 'Whatever the future holds, I fear nothing.', 3: '100012138'}
51	51		301				AniZhuanchangBegin			{3: 'Whatever the future holds, I fear nothing.', 18: '100012138', 23: '1'}
52	52		307							{2: '1'}
53	53		401						1000.0	{1: '1', 2: '36'}
54	54		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory671.jpg'}
55	55		301			DialogEnable				{3: '<color=#34aff8ff><i>第三段（即接下来的黑衣人武打戏）测试【普通对话301】追加文本。</i></color>'}
56	56		401							{1: '2', 2: '2915'}
57	57		301				DialogDisable			{3: 'In a makeshift theater on the street, a crowd gathers around a storyteller dressed in a robe and mask, dramatically reciting a script.'}
58	58		402							{1: '2915'}
59	59		401							{1: '1', 2: '37'}
60	60		306						400.0	{1: '1'}
61	61		201							{1: '1', 2: '500144'}
62	62		301			DialogEnable				{1: '1', 2: 'Storyteller', 3: 'Previously, we spoke about a wealthy youngster who rejected family arrangements and decided to run away with a martial arts instructor.', 4: '1'}
63	63		301				DialogDisable			"{2: 'Storyteller', 3: ""One dark and windy night, they climbed over the mansion's walls, hoping to escape to the capital. But little did they know the family had found out and sent guards to intercept them..."", 4: '1'}"
64	64		306							
65	65		401							{1: '2', 2: '4296'}
66	66		301			DialogEnable			1000.0	{3: '说到此处，说书人将桌上的醒木一拍，'}
67	67		202							{1: '1', 6: '1'}
68	68		402							{1: '37'}
69	69		401							{1: '2', 2: '10113408'}
70	70		201							{1: '1', 2: '500247', 4: '-800', 7: '1'}
71	71		201							{1: '2', 2: '500247', 4: '800', 7: '1'}
72	72		203							{1: '1', 2: '0.4', 3: '-500'}
73	73		203						450.0	{1: '2', 2: '0.4', 3: '500'}
74	74		301							{1: '1', 3: '几个古装打扮的黑衣人从台后鱼贯而出，各自做了个亮相的武打姿势。', 22: '1'}
75	75		205							{1: '999', 2: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 3: '0', 4: '0.7', 5: '0.3'}
76	76		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory671.jpg', 4: '8'}
77	77		104							{1: '0|0|-200', 2: '0', 4: '8'}
78	78		201							{1: '19', 2: '500247', 4: '-300', 5: '-300', 6: '-300', 7: '1'}
79	79		201							{1: '20', 2: '500247', 4: '300', 5: '-300', 6: '-300', 7: '1'}
80	80		301						1500.0	{1: '1', 3: '武装黑衣人们彼此交换了一个眼神，像是也找到了久违的战友，'}
81	81		202							{1: '19', 2: '20', 6: '1'}
82	82		101							{4: '8', 5: '1'}
83	83		205						350.0	{1: '999', 2: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 3: '0.7', 4: '0', 5: '0.3'}
84	84		401							{1: '2', 2: '4895'}
85	85		301						1500.0	{3: '激动地抱了一拳，', 22: '1'}
86	86		401							{1: '2', 2: '10113408'}
87	87		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryLineSpreadNew.prefab', 2: '1'}
88	88		203							{1: '1', 2: '0.25', 3: '-450', 4: '-50', 5: '-200'}
89	89		203							{1: '2', 2: '0.25', 3: '450', 4: '-50', 5: '-200'}
90	90		301				DialogDisable			{3: '然后争先拥后地扑了上来。', 22: '1'}
91	91		501						1800.0	{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryBlackPassScene.prefab', 2: '3'}
92	92		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryLineSpreadNew.prefab'}
93	93		202							{1: '1', 2: '2', 6: '1'}
94	94		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory670.jpg'}
95	95		401							{1: '1', 2: '6226'}
96	96		301			DialogEnable				{3: '<color=#34aff8ff><i>第四段（即接下来的常羽）测试【剧情回顾309】+【普通对话301】追加文本&不进剧情回顾。</i></color>'}
97	97		201							{1: '1', 2: '500225', 3: '3', 5: '-100', 7: '1'}
98	98		301							"{1: '1', 2: '常羽', 3: ""I mean, imagine if the person you cared about most was kidnapped and all you could do was stand there. Wouldn't that feel pathetic?"", 4: '1'}"
99	99		302							"{2: ""That's true."", 3: '100', 4: 'Wait a second, what did you just say?', 5: '100'}"
100	100		204							{1: '1', 2: '14'}
101	101		301							{2: '常羽', 3: 'And besides, I was the one who suggested we come see the show.', 4: '1'}
102	102		204							{1: '1', 2: '5'}
103	103		301							{2: '常羽', 3: '要是只能单方面地乖乖挨打，在你面前岂不是显得很', 4: '1', 17: '1'}
104	104		309							"{1: '常羽', 2: ""If I just stood there getting beaten up the whole time... wouldn't that make me look kind of... ahem...""}"
105	105		301			PanelActor1Shake		250.0		{2: '常羽', 3: 'Cough cough!', 4: '1', 22: '1', 23: '1'}
106	106		204							{1: '1'}
107	107		401							{1: '2', 2: '4895'}
108	108		203							{1: '1', 2: '0.25'}
109	109		301							{3: 'He cuts himself off mid-sentence, then deliberately stands up, clasps his hands behind his back, and stretches with theatrical nonchalance.'}
110	110		301		1		AniZhuanchangBegin			{3: 'Test Completed'}
111	111		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory782.jpg'}
112	112		301							{3: '灰度过渡动画'}
113	113		504							{1: '1'}
114	114		301							{3: '画面全灰，灰度=1（无动画）'}
115	115		504							{1: '0.5', 8: '1'}
116	116		301							{3: '画面全灰，灰度=0.5'}
117	117		504							{1: '0', 8: '1'}
118	118		301							{3: '画面不灰，灰度=0', 4: '1'}
119	119		201							{1: '1', 2: '501419'}
120	120		301							{1: '1', 3: '出个角色', 4: '1'}
121	121		504							{1: '0.8', 2: '1001', 8: '1'}
122	122		301							{3: '只灰背景，灰度=0.8', 4: '1'}
123	123		504							{1: '0.4', 2: '1', 8: '1'}
124	124		301							{3: '只灰角色，灰度=0.4', 4: '1'}
125	125		504							{1: '0.2', 2: '1001', 8: '1'}
126	126		301							{3: '只灰背景，灰度=0.2', 4: '1'}
127	127		504							{1: '1', 2: '1', 8: '1'}
128	128		301							{3: '只灰角色，灰度=1', 4: '1'}
129	129		504							{1: '0', 8: '1'}
130	130		301		1		AniZhuanchangBegin			{3: 'Test Complete', 4: '1'}
131	131		301							{3: '<u=34aff8ff>自定义颜色的下划线</u>'}
132	132		301							{3: '<ud=34aff8ff>自定义颜色的下划虚线</ud>'}
133	133		301							{3: '<s=34aff8ff>自定义颜色的删除线</s>'}
134	134		301							{3: '<phonetic=露西亚>那个女人</phonetic>就那样抱着<phonetic=灰鸦>她</phonetic>的指挥官救下来小玫，在红潮到来之前跑进了展馆。'}
135	135		301							{3: '我是<u=34aff8ff>下划线</u>我是我是<ud=34aff8ff>下划虚线</ud><s=34aff8ff>删除线</s>我是<s>普通删除线</s>。<phonetic=露西亚>那个女人</phonetic>就那样抱着'}
136	136		304							{1: '我是<u=34aff8ff>下划线</u>我是我是<ud=34aff8ff>下划虚线</ud>我是我是我是<s=34aff8ff>删除线</s>我是<s>普通删除线</s>。', 2: 'ffffffff', 4: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 6: '1'}
137	137		304							{1: '<phonetic=露西亚>那个女人</phonetic>就那样抱着<phonetic=灰鸦>她</phonetic>的指挥官救下来小玫，在红潮到来之前跑进了展馆。（这个可以配置控制，往下一行）', 2: 'ffffffff', 4: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 6: '1', 7: '-1'}
138	138		304							{1: '我是<u=34aff8ff>下划线</u>我是我是<ud=34aff8ff>下划虚线</ud>我是我是我是<s=34aff8ff>删除线</s>我是<s>普通删除线</s>。<phonetic=露西亚>那个女人</phonetic>', 2: 'ffffffff', 4: 'Assets/Product/Texture/Image/BgStory/BgStory0.png', 6: '1', 7: '-1', 9: '1'}
139	139		109	1						{1: '1', 2: '我是<u=34aff8ff>下划线</u>我是我是<ud=34aff8ff>下划虚线</ud>我是我是我是<s=34aff8ff>删除线</s>我是<s>普通删除线</s>。'}
140	140		109	1						{1: '1', 2: '<phonetic=露西亚>那个女人</phonetic>就那样抱着<phonetic=灰鸦>她</phonetic>的指挥官救下来小玫，在红潮到来之前跑进了展馆。'}
141	141		109	1						{1: '1', 2: '<phonetic=露西亚>那个女人</phonetic>就那样我是<u=34aff8ff>下划线</u>我是我是<ud=34aff8ff>下划虚线</ud>我是我是我是<s=34aff8ff>删除线</s>我是<s>普通删除线</s>。'}
142	142		110							
143	143		307	1						{1: '我是<u=34aff8ff>下划线</u>我是我是<ud=34aff8ff>下划虚线</ud>我是我是我是<s=34aff8ff>删除线</s>我是<s>普通删除线</s>。', 3: '50', 4: 'ffffffff'}
