Id	ActionId	NextActionId	Type	IsBlock	IsEnd	BeginAnim	EndAnim	BeginDelay	EndDelay	Params
1	1		101			AniZhuanchangEnd				{1: 'Assets/Product/Texture/Image/BgStory/BgStory1217.jpg'}
2	2		401							{1: '1', 2: '50'}
3	3		201							{1: '1', 2: '501282', 3: '15', 5: '-200', 6: '-200'}
4	4		401							{1: '2', 2: '4221'}
5	5		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryLineFocusNew.prefab', 2: '2'}
6	6		203				PanelActor1Shake		300.0	{1: '1', 2: '0.3', 4: '-80', 5: '100'}
7	7		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryLineFocusNew.prefab'}
8	8		301			DialogEnable	DialogDisable			{2: 'Nirvatia', 3: 'Ugh—!', 4: '1'}
9	9		202							{1: '1', 6: '1'}
10	10		502							{1: 'RImgBg1Shake'}
11	11		401							{1: '2', 2: '4260'}
12	12		501						300.0	{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryExplosionL.prefab', 2: '2'}
13	13		401							{1: '2', 2: '4260'}
14	14		501						400.0	{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryExplosionR.prefab', 2: '2'}
15	15		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryExplosionL.prefab'}
16	16		505							{2: 'Assets/Product/Effect/Prefab/FxUi/FxUiStory/FxUiStoryExplosionR.prefab'}
17	17		401							{1: '2', 2: '4304'}
18	18		501							{1: 'Assets/Product/Effect/Prefab/FxUi/FxUiStoryNew/FxUiStoryWhiteNew.prefab', 2: '3'}
19	19		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory1210.jpg'}
20	20		502							{1: 'DialogEnable'}
21	21		301			RImgBg1Shake	DialogDisable			{3: 'The heavens and the earth lose their color as the battle erupts. Everything around you breaks apart and rebuilds again as the laws of the world begin to collapse. But the fighting does not stop. It goes on with no end in sight.'}
22	22		205						1200.0	{1: '999', 2: 'Assets/Product/Texture/Image/BgStory/BgStory1218.jpg', 3: '0', 4: '1', 5: '1'}
23	23		101							{1: 'Assets/Product/Texture/Image/BgStory/BgStory1218.jpg'}
24	24		205							{1: '999'}
