Id	Name	Path	EntityId
5348024566349956	TrafficHub_Middle_L0_X132_Y135		259
5348024566349955	TrafficHub_Middle_L0_X131_Y135		260
5348024566284419	TrafficHub_Middle_L0_X131_Y134		261
5348024566284420	TrafficHub_Middle_L0_X132_Y134		262
5348024566218883	TrafficHub_Middle_L0_X131_Y133		263
5348024566284418	TrafficHub_Middle_L0_X130_Y134		264
5348024566284421	TrafficHub_Middle_L0_X133_Y134		265
5348024566218885	TrafficHub_Middle_L0_X133_Y133		266
5348024566481028	TrafficHub_Middle_L0_X132_Y137		267
5348024566481027	TrafficHub_Middle_L0_X131_Y137		268
5348024566218884	TrafficHub_Middle_L0_X132_Y133		269
5348028856860737	TrafficHub_Middle_L1_X65_Y67		270
5348028856860738	TrafficHub_Middle_L1_X66_Y67		271
