Id	Name	Path	EntityId
4222124659572872	Square_Grass_L0_X136_Y136		175
4222124659507336	Square_Grass_L0_X136_Y135		176
4222124659507338	Square_Grass_L0_X138_Y135		177
4222124659572870	Square_Grass_L0_X134_Y136		178
4222124659638408	Square_Grass_L0_X136_Y137		179
4222124659638409	Square_Grass_L0_X137_Y137		180
4222124659572871	Square_Grass_L0_X135_Y136		181
4222124659572874	Square_Grass_L0_X138_Y136		182
4222124659638407	Square_Grass_L0_X135_Y137		183
4222124659507335	Square_Grass_L0_X135_Y135		184
4222124659507337	Square_Grass_L0_X137_Y135		185
4222124659638406	Square_Grass_L0_X134_Y137		186
4222124659638410	Square_Grass_L0_X138_Y137		187
4222124659572873	Square_Grass_L0_X137_Y136		188
4222124659703943	Square_Grass_L0_X135_Y138		189
4222124659703946	Square_Grass_L0_X138_Y138		190
4222124659507334	Square_Grass_L0_X134_Y135		191
4222128950083652	Square_Grass_L1_X68_Y68		192
4222128950083651	Square_Grass_L1_X67_Y68		193
4222128950083653	Square_Grass_L1_X69_Y68		194
4222128950149187	Square_Grass_L1_X67_Y69		195
4222128950149189	Square_Grass_L1_X69_Y69		196
4222128950018117	Square_Grass_L1_X69_Y67		197
4222128950018116	Square_Grass_L1_X68_Y67		198
4222133242822690	Square_Grass_L2_X34_Y34		199
4222133242822691	Square_Grass_L2_X35_Y34		200
