Id	Name	Path	EntityId
5910974515445828	TrafficHub_BuildingFar_L0_X68_Y69		299
5910974515511364	TrafficHub_BuildingFar_L0_X68_Y70		300
5910974515511361	TrafficHub_BuildingFar_L0_X65_Y70		301
5910978808184867	TrafficHub_BuildingFar_L1_X35_Y35		302
5910978808184866	TrafficHub_BuildingFar_L1_X34_Y35		303
5910978808119330	TrafficHub_BuildingFar_L1_X34_Y34		304
5910978808184864	TrafficHub_BuildingFar_L1_X32_Y35		305
5910983101972498	TrafficHub_BuildingFar_L2_X18_Y17		306
5910983101972497	TrafficHub_BuildingFar_L2_X17_Y17		307
5910987396415497	TrafficHub_BuildingFar_L3_X9_Y9		308
